0.89,555.5555556,0.9,55.5
1,300,0.1,58.3
1,300,0.2,54.8
1,300,0.3,54.4
1,300,0.4,53.3
1,300,0.5,52.7
1,300,0.6,52.3
1,300,0.7,52
1,300,0.8,51.4
1,300,0.9,51.6
1,328.3950617,0.1,57.3
1,328.3950617,0.2,56.1
1,328.3950617,0.3,54.8
1,328.3950617,0.4,54
1,328.3950617,0.5,53.1
1,328.3950617,0.6,51.8
1,328.3950617,0.7,52.2
1,328.3950617,0.8,51.8
1,328.3950617,0.9,52.2
1,356.7901235,0.1,58.2
1,356.7901235,0.2,55.3
1,356.7901235,0.3,54.5
1,356.7901235,0.4,53.7
1,356.7901235,0.5,53.1
1,356.7901235,0.6,52.5
1,356.7901235,0.7,52.5
1,356.7901235,0.8,52.1
1,356.7901235,0.9,52.2
1,385.1851852,0.1,57.6
1,385.1851852,0.2,55.9
1,385.1851852,0.3,54.1
1,385.1851852,0.4,53.7
1,385.1851852,0.5,53.3
1,385.1851852,0.6,52.7
1,385.1851852,0.7,52.2
1,385.1851852,0.8,52.1
1,385.1851852,0.9,53.4
1,413.5802469,0.1,57.6
1,413.5802469,0.2,56
1,413.5802469,0.3,54.4
1,413.5802469,0.4,53.3
1,413.5802469,0.5,53.2
1,413.5802469,0.6,53.2
1,413.5802469,0.7,52.7
1,413.5802469,0.8,53.4
1,413.5802469,0.9,53.4
1,441.9753086,0.1,57.8
1,441.9753086,0.2,55.7
1,441.9753086,0.3,54.7
1,441.9753086,0.4,53.9
1,441.9753086,0.5,53
1,441.9753086,0.6,52.8
1,441.9753086,0.7,52.9
1,441.9753086,0.8,53.7
1,441.9753086,0.9,53.5
1,470.3703704,0.1,57.6
1,470.3703704,0.2,56
1,470.3703704,0.3,54.6
1,470.3703704,0.4,53.8
1,470.3703704,0.5,53.1
1,470.3703704,0.6,53.4
1,470.3703704,0.7,53.3
1,470.3703704,0.8,53.8
1,470.3703704,0.9,53.7
1,498.7654321,0.1,57.6
1,498.7654321,0.2,56.2
1,498.7654321,0.3,54.3
1,498.7654321,0.4,53.1
1,498.7654321,0.5,52.5
1,498.7654321,0.6,53.6
1,498.7654321,0.7,52.4
1,498.7654321,0.8,54.3
1,498.7654321,0.9,53.3
1,527.1604938,0.1,58.1
1,527.1604938,0.2,55.6
1,527.1604938,0.3,54.5
1,527.1604938,0.4,53.4
1,527.1604938,0.5,53.8
1,527.1604938,0.6,53.5
1,527.1604938,0.7,53.2
1,527.1604938,0.8,53.8
1,527.1604938,0.9,54.3
1,555.5555556,0.1,57.6
1,555.5555556,0.2,55.7
1,555.5555556,0.3,54.8
1,555.5555556,0.4,53.9
1,555.5555556,0.5,54.1
1,555.5555556,0.6,53.5
1,555.5555556,0.7,53.6
1,555.5555556,0.8,54.2
1,555.5555556,0.9,54.5
