Method 1_Time / min,Method 1_Absorbance / mAu,Method 2_Time / min,Method 2_Absorbance / mAu,Method 3_Time / min,Method 3_Absorbance / mAu,Method 4_Time / min,Method 4_Absorbance / mAu,Method 5_Time / min,Method 5_Absorbance / mAu,Method 6_Time / min,Method 6_Absorbance / mAu,Method 7_Time / min,Method 7_Absorbance / mAu,Method 8_Time / min,Method 8_Absorbance / mAu,Method 9_Time / min,Method 9_Absorbance / mAu,Method 10_Time / min,Method 10_Absorbance / mAu,Method 11_Time / min,Method 11_Absorbance / mAu,Method 12_Time / min,Method 12_Absorbance / mAu,Method 13_Time / min,Method 13_Absorbance / mAu,Method 14_Time / min,Method 14_Absorbance / mAu,Method 15_Time / min,Method 15_Absorbance / mAu,Method 16_Time / min,Method 16_Absorbance / mAu,Method 17_Time / min,Method 17_Absorbance / mAu,Method 18_Time / min,Method 18_Absorbance / mAu,Method 19_Time / min,Method 19_Absorbance / mAu,Method 20_Time / min,Method 20_Absorbance / mAu,Method 21_Time / min,Method 21_Absorbance / mAu,Method 22_Time / min,Method 22_Absorbance / mAu,Method 23_Time / min,Method 23_Absorbance / mAu,Method 24_Time / min,Method 24_Absorbance / mAu,Method 25_Time / min,Method 25_Absorbance / mAu,Method 26_Time / min,Method 26_Absorbance / mAu,Method 27_Time / min,Method 27_Absorbance / mAu,Method 28_Time / min,Method 28_Absorbance / mAu,Method 29_Time / min,Method 29_Absorbance / mAu,Method 30_Time / min,Method 30_Absorbance / mAu,Method 31_Time / min,Method 31_Absorbance / mAu,Method 32_Time / min,Method 32_Absorbance / mAu,Method 33_Time / min,Method 33_Absorbance / mAu,Method 34_Time / min,Method 34_Absorbance / mAu,Method 35_Time / min,Method 35_Absorbance / mAu,Method 36_Time / min,Method 36_Absorbance / mAu,Method 37_Time / min,Method 37_Absorbance / mAu,Method 38_Time / min,Method 38_Absorbance / mAu,Method 39_Time / min,Method 39_Absorbance / mAu,Method 40_Time / min,Method 40_Absorbance / mAu
2.80292,-0.01855352,2.80333,13.77711,2.80333,0.02143852,2.80375,0.04342419,2.8021,0.0008456029,2.8054,2.46538,2.8062,-0.6437027,2.805,45.79238,2.8067,9.757411,2.8033,2.027805,2.80542,0.9861222,2.8037,2.132212,2.80542,1.136341,2.80417,0.04581178,2.8058,1.688072,2.80458,0.008953442,2.8013,6.211401,2.80458,0.007809391,2.80333,1.017807,2.805,0.9768205,2.8058,5.498806,2.80458,0.01452447,2.8029,1.78069,2.80125,0.01437525,2.80167,0.08252089,2.80208,0.6961301,2.80208,1.030143,2.8008,1.377537,2.80083,0.04113609,2.8046,4.357889,2.80458,0.03471946,2.80458,0.001392758,2.80167,0.02750696,2.80167,0.01487266,2.80042,0.01750895,2.80042,0.02158774,2.80583,0.03208317,2.80583,0.353462,2.80625,0.02909869,2.80625,0.004178273
2.80958,-0.0192499,2.81,10.00895,2.81,0.02123955,2.81042,0.0428273,2.8087,0.002138878,2.8121,2.469608,2.8129,-0.6410665,2.81167,38.57745,2.8133,6.219608,2.81,2.034222,2.81208,0.9961202,2.8104,1.954387,2.81208,1.325259,2.81083,0.04730402,2.8125,1.649423,2.81125,0.01019698,2.8079,6.218166,2.81125,0.007958615,2.81,1.01925,2.81167,0.9787604,2.8125,5.505621,2.81125,0.01477318,2.8096,1.781586,2.80792,0.01462396,2.80833,0.07496021,2.80875,0.5328293,2.80875,1.025517,2.8075,1.379676,2.8075,0.04173299,2.8112,4.358486,2.81125,0.03427179,2.81125,0.001890171,2.80833,0.02710903,2.80833,0.01472344,2.80708,0.01765818,2.80708,0.02203542,2.8125,0.03198368,2.8125,0.3593812,2.81292,0.04103661,2.81292,0.005471548
2.81625,-0.01969757,2.81667,7.106496,2.81667,0.02123955,2.81708,0.04228014,2.8154,0.003780342,2.8188,2.47508,2.8196,-0.6381317,2.81833,30.46886,2.82,4.164843,2.8167,2.04039,2.81875,1.005869,2.8171,1.838987,2.81875,1.778154,2.8175,0.04869678,2.8192,1.61928,2.81792,0.01114206,2.8146,6.224433,2.81792,0.008257063,2.81667,1.020692,2.81833,0.9807501,2.8192,5.512435,2.81792,0.01517111,2.8163,1.783824,2.81458,0.01502189,2.815,0.06819538,2.81542,0.4224532,2.81542,1.022632,2.8142,1.381765,2.81417,0.04193195,2.8179,4.359331,2.81792,0.03342618,2.81792,0.002387585,2.815,0.02710903,2.815,0.01477318,2.81375,0.01765818,2.81375,0.02253283,2.81917,0.03168524,2.81917,0.3656486,2.81958,0.06814564,2.81958,0.006864306
2.82292,-0.01959809,2.82333,4.956626,2.82333,0.02133904,2.82375,0.04188221,2.8221,0.005720255,2.8254,2.48274,2.8262,-0.6352467,2.825,22.64291,2.8267,3.054964,2.8233,2.046558,2.82542,1.016663,2.8237,1.757212,2.82542,2.742439,2.82417,0.05018902,2.8258,1.5962,2.82458,0.01203741,2.8213,6.230601,2.82458,0.008754477,2.82333,1.022384,2.825,0.9829885,2.8258,5.519349,2.82458,0.01561878,2.8229,1.787405,2.82125,0.01532033,2.82167,0.06247513,2.82208,0.3457023,2.82208,1.021289,2.8208,1.383854,2.82083,0.04163351,2.8246,4.360426,2.82458,0.03233187,2.82458,0.002934739,2.82167,0.02710903,2.82167,0.01507163,2.82042,0.0178074,2.82042,0.0229805,2.82583,0.03143653,2.82583,0.371916,2.82625,0.1264425,2.82625,0.008456029
2.82958,-0.01934938,2.83,3.418573,2.83,0.02114007,2.83042,0.04158376,2.8287,0.007809391,2.8321,2.492141,2.8329,-0.6322125,2.83167,15.94135,2.8333,2.474085,2.83,2.052825,2.83208,1.035665,2.8304,1.69618,2.83208,4.577199,2.83083,0.05183048,2.8325,1.578641,2.83125,0.01293275,2.8279,6.236868,2.83125,0.009450856,2.83,1.024174,2.83167,0.9856745,2.8325,5.526413,2.83125,0.01596697,2.8296,1.791484,2.82792,0.01566852,2.82833,0.05735177,2.82875,0.2905392,2.82875,1.021041,2.8275,1.386391,2.8275,0.04128532,2.8312,4.36157,2.83125,0.03113808,2.83125,0.003133705,2.82833,0.02661162,2.82833,0.01541982,2.82708,0.01795663,2.82708,0.02317947,2.8325,0.03143653,2.8325,0.3779347,2.83292,0.2463191,2.83292,0.01014723
2.83625,-0.01915042,2.83667,2.350378,2.83667,0.0206924,2.83708,0.04118583,2.8354,0.009799045,2.8388,2.502636,2.8396,-0.6291783,2.83833,10.76303,2.84,2.161958,2.8367,2.059391,2.83875,1.083615,2.8371,1.64992,2.83875,7.704039,2.8375,0.05372065,2.8392,1.565161,2.83792,0.01377835,2.8346,6.243136,2.83792,0.01009749,2.83667,1.025915,2.83833,0.9887585,2.8392,5.533476,2.83792,0.01626542,2.8363,1.795016,2.83458,0.01586749,2.835,0.05287505,2.83542,0.2493036,2.83542,1.021637,2.8342,1.389574,2.83417,0.04103661,2.8379,4.362963,2.83792,0.0295961,2.83792,0.002785515,2.835,0.02591524,2.835,0.01561878,2.83375,0.01835456,2.83375,0.02317947,2.83917,0.03173498,2.83917,0.3837047,2.83958,0.4814465,2.83958,0.0117887
2.84292,-0.01905094,2.84333,1.625398,2.84333,0.02019499,2.84375,0.04083764,2.8421,0.01149025,2.8454,2.513331,2.8462,-0.6267907,2.845,7.111023,2.8467,1.979656,2.8433,2.066405,2.84542,1.21145,2.8438,1.615052,2.84542,12.481,2.84417,0.05576005,2.8458,1.554914,2.84458,0.0146737,2.8413,6.249851,2.84458,0.01064465,2.84333,1.027855,2.845,0.9920414,2.8458,5.540639,2.84458,0.01661361,2.8429,1.797155,2.84125,0.01596697,2.84167,0.04909471,2.84208,0.2174692,2.84208,1.022831,2.8408,1.393504,2.84083,0.04068842,2.8446,4.364554,2.84458,0.02775567,2.84458,0.002238361,2.84167,0.02472145,2.84167,0.01556904,2.84042,0.01885197,2.84042,0.02288102,2.84583,0.03213291,2.84583,0.3892758,2.84625,0.9210605,2.84625,0.01352965
2.84958,-0.01875249,2.85,1.141265,2.85,0.01994628,2.85042,0.04068842,2.8487,0.01278353,2.8521,2.523926,2.8529,-0.6255472,2.85167,4.735476,2.8533,1.861222,2.85,2.073667,2.85208,1.523428,2.8504,1.589335,2.85208,19.0187,2.85083,0.05809789,2.8525,1.547205,2.85125,0.01566852,2.8479,6.257113,2.85125,0.01109232,2.85,1.029944,2.85167,0.9954735,2.8525,5.547851,2.85125,0.01711102,2.8496,1.798,2.84792,0.01606645,2.84833,0.04625945,2.84875,0.1924493,2.84875,1.024522,2.8475,1.398179,2.8475,0.04038997,2.8512,4.366246,2.85125,0.02581576,2.85125,0.001790688,2.84833,0.02347791,2.84833,0.01546956,2.84708,0.01954835,2.84708,0.02248309,2.8525,0.03243136,2.8525,0.3946478,2.85292,1.702994,2.85292,0.01586749
2.85625,-0.01830481,2.85667,0.820185,2.85667,0.01969757,2.85708,0.04043971,2.8554,0.01357939,2.8588,2.534421,2.8596,-0.6253482,2.85833,3.291534,2.86,1.777557,2.8567,2.081228,2.85875,2.206078,2.8571,1.570782,2.85875,27.00552,2.8575,0.06053522,2.8592,1.541335,2.85792,0.01641464,2.8546,6.265022,2.85792,0.01163947,2.85667,1.032232,2.85833,0.9994031,2.8592,5.554914,2.85792,0.01755869,2.8563,1.798299,2.85458,0.01621568,2.855,0.04407083,2.85542,0.1723538,2.85542,1.026661,2.8542,1.403452,2.85417,0.04019101,2.8579,4.367688,2.85792,0.02412455,2.85792,0.001541982,2.855,0.02248309,2.855,0.01517111,2.85375,0.02019499,2.85375,0.02208516,2.85917,0.03277955,2.85917,0.3999702,2.85958,3.025318,2.85958,0.01905094
2.86292,-0.01820533,2.86333,0.6064962,2.86333,0.01934938,2.86375,0.03989256,2.8621,0.01377835,2.8654,2.544419,2.8662,-0.6259948,2.865,2.455581,2.8667,1.71543,2.8633,2.088788,2.86542,3.546856,2.8638,1.558048,2.86542,35.63465,2.86417,0.06287306,2.8658,1.536809,2.86458,0.01681257,2.8613,6.273378,2.86458,0.01213689,2.86333,1.034471,2.865,1.003432,2.8658,5.56163,2.86458,0.01800637,2.8629,1.798747,2.86125,0.0163649,2.86167,0.04208118,2.86208,0.1559889,2.86208,1.029248,2.8608,1.409471,2.86083,0.04034023,2.8646,4.368981,2.86458,0.02258257,2.86458,0.001193792,2.86167,0.02218464,2.86167,0.01477318,2.86042,0.02054318,2.86042,0.02188619,2.86583,0.03312774,2.86583,0.4055909,2.86625,5.148975,2.86625,0.02268205
2.86958,-0.01815559,2.87,0.4620971,2.87,0.01880223,2.87042,0.03929566,2.8687,0.0134799,2.8721,2.554119,2.8729,-0.6275865,2.87167,1.981397,2.8733,1.668673,2.87,2.096349,2.87208,5.916484,2.8704,1.549791,2.87208,43.69931,2.87083,0.06526064,2.8725,1.533675,2.87125,0.01686232,2.8679,6.282282,2.87125,0.01253482,2.87,1.036759,2.87167,1.007163,2.8725,5.567947,2.87125,0.01850378,2.8696,1.800537,2.86792,0.01641464,2.86833,0.04024075,2.86875,0.1424095,2.86875,1.032133,2.8675,1.415987,2.8675,0.04048945,2.8712,4.370424,2.87125,0.02089136,2.87125,0.0009948269,2.86833,0.02258257,2.86833,0.0146737,2.86708,0.02064266,2.86708,0.02188619,2.8725,0.03342618,2.8725,0.4116096,2.87292,8.387037,2.87292,0.02656188
2.87625,-0.01775766,2.87667,0.3617688,2.87667,0.0184043,2.87708,0.03899721,2.8754,0.01283327,2.8788,2.563619,2.8796,-0.6300736,2.87833,1.708068,2.88,1.633406,2.8767,2.10381,2.87875,9.691106,2.8771,1.544668,2.87875,49.85729,2.8775,0.06764823,2.8792,1.532083,2.87792,0.01661361,2.8746,6.292031,2.87792,0.0126343,2.87667,1.039097,2.87833,1.009749,2.8792,5.574164,2.87792,0.01905094,2.8763,1.805312,2.87458,0.01671309,2.875,0.03820135,2.87542,0.1313669,2.87542,1.035316,2.8742,1.423199,2.87417,0.04088739,2.8779,4.371817,2.87792,0.01920016,2.87792,0.001044568,2.875,0.02317947,2.875,0.0149224,2.87375,0.02044369,2.87375,0.02183645,2.87917,0.03357541,2.87917,0.4179268,2.87958,13.07153,2.87958,0.03054119
2.88292,-0.01676283,2.88333,0.2898428,2.88333,0.01810585,2.88375,0.03884799,2.8821,0.01213689,2.8854,2.573518,2.8862,-0.6328094,2.885,1.541683,2.8867,1.606994,2.8833,2.110873,2.88542,15.11157,2.8838,1.541832,2.88542,52.98921,2.88417,0.06988659,2.8858,1.531884,2.88458,0.01601671,2.8813,6.302626,2.88458,0.01278353,2.88333,1.041534,2.885,1.011242,2.8858,5.580133,2.88458,0.01929964,2.8829,1.814515,2.88125,0.01730999,2.88167,0.0362117,2.88208,0.1226124,2.88208,1.038749,2.8808,1.430959,2.88083,0.0413848,2.8846,4.373259,2.88458,0.01790688,2.88458,0.001144051,2.88167,0.0238261,2.88167,0.01532033,2.88042,0.02004576,2.88042,0.02173697,2.88583,0.03347593,2.88583,0.4241942,2.88625,19.49731,2.88625,0.03452049
2.88958,-0.0155193,2.89,0.2366196,2.89,0.01800637,2.89042,0.0384998,2.8887,0.01153999,2.8921,2.584162,2.8929,-0.6353959,2.89167,1.432004,2.8933,1.587595,2.89,2.11739,2.89208,22.11595,2.8904,1.540589,2.89208,52.52288,2.89083,0.07192598,2.8925,1.532829,2.89125,0.01541982,2.8879,6.313619,2.89125,0.01303223,2.89,1.043971,2.89167,1.011441,2.8925,5.585555,2.89125,0.01929964,2.8896,1.829735,2.88792,0.01770792,2.88833,0.03432153,2.88875,0.1155491,2.88875,1.042429,2.8875,1.439316,2.8875,0.04188221,2.8912,4.374801,2.89125,0.0169618,2.89125,0.0009450856,2.88833,0.02417429,2.88833,0.01541982,2.88708,0.01949861,2.88708,0.02133904,2.8925,0.03312774,2.8925,0.4301632,2.89292,27.84789,2.89292,0.0379029
2.89625,-0.01427577,2.89667,0.1961799,2.89667,0.01800637,2.89708,0.03820135,2.8954,0.0111918,2.8988,2.595404,2.8996,-0.637684,2.89833,1.354059,2.9,1.573418,2.8967,2.123209,2.89875,30.21404,2.8971,1.540738,2.89875,48.60137,2.8975,0.07356745,2.8992,1.535267,2.89792,0.0149224,2.8946,6.32506,2.89792,0.01288301,2.89667,1.046409,2.89833,1.010346,2.8992,5.590529,2.89792,0.01920016,2.8963,1.852915,2.89458,0.01775766,2.895,0.03268006,2.89542,0.1095304,2.89542,1.04621,2.8942,1.44817,2.89417,0.04218066,2.8979,4.376741,2.89792,0.01641464,2.89792,0.0004476721,2.895,0.02407481,2.895,0.01566852,2.89375,0.01875249,2.89375,0.02079188,2.89917,0.0324811,2.89917,0.4356844,2.89958,38.1146,2.89958,0.04048945
2.90292,-0.01298249,2.90333,0.1644946,2.90333,0.01815559,2.90375,0.03825109,2.9021,0.01104258,2.9054,2.607043,2.9062,-0.6398229,2.905,1.295862,2.9067,1.563619,2.9033,2.128333,2.90542,38.4804,2.9038,1.542031,2.90542,42.029,2.90417,0.07476124,2.9058,1.539196,2.90458,0.01442499,2.9013,6.336699,2.90458,0.01228611,2.90333,1.048896,2.905,1.008406,2.9058,5.595205,2.90458,0.01905094,2.9029,1.886441,2.90125,0.01765818,2.90167,0.03148627,2.90208,0.1042579,2.90208,1.049891,2.9008,1.456825,2.90083,0.04242937,2.9046,4.378532,2.90458,0.01626542,2.90458,9.948269e-05,2.90167,0.02352766,2.90167,0.01601671,2.90042,0.0178074,2.90042,0.01994628,2.90583,0.03183446,2.90583,0.4407083,2.90625,50.03432,2.90625,0.04237963
2.90958,-0.01173896,2.91,0.1386789,2.91,0.01845404,2.91042,0.03845006,2.9087,0.0109431,2.9121,2.61918,2.9129,-0.6417628,2.91167,1.251492,2.9133,1.557402,2.91,2.13261,2.91208,45.70553,2.9104,1.544519,2.91208,34.02049,2.91083,0.07560684,2.9125,1.543971,2.91125,0.01412654,2.9079,6.348438,2.91125,0.01163947,2.91,1.051283,2.91167,1.006367,2.9125,5.599383,2.91125,0.01895145,2.9096,1.932203,2.90792,0.01760844,2.90833,0.03059093,2.90875,0.09953243,2.90875,1.053273,2.9075,1.464186,2.9075,0.04277756,2.9112,4.379626,2.91125,0.01656387,2.91125,0,2.90833,0.02263231,2.90833,0.01626542,2.90708,0.01691206,2.90708,0.01915042,2.9125,0.03118782,2.9125,0.4453343,2.91292,63.06103,2.91292,0.04387187
2.91625,-0.01059491,2.91667,0.1174891,2.91667,0.01900119,2.91708,0.03815161,2.9154,0.01114206,2.9188,2.632163,2.9196,-0.6432551,2.91833,1.217469,2.92,1.554119,2.9167,2.136291,2.91875,50.67797,2.9171,1.548,2.91875,25.85296,2.9175,0.07635296,2.9192,1.549393,2.91792,0.01417628,2.9146,6.359928,2.91792,0.0111918,2.91667,1.053273,2.91833,1.004924,2.9192,5.602666,2.91792,0.01895145,2.9162,1.991246,2.91458,0.01730999,2.915,0.02979507,2.91542,0.09535416,2.91542,1.056357,2.9142,1.469608,2.91417,0.04297652,2.9179,4.380074,2.91792,0.01716076,2.91792,-0.000149224,2.915,0.02178671,2.915,0.01621568,2.91375,0.0161162,2.91375,0.01845404,2.91917,0.03069041,2.91917,0.449811,2.91958,76.39211,2.91958,0.04501592
2.92292,-0.009799045,2.92333,0.09993036,2.92333,0.01954835,2.92375,0.03725627,2.9221,0.01163947,2.9254,2.645842,2.9263,-0.6446478,2.925,1.191255,2.9267,1.553323,2.9233,2.139873,2.92542,52.51109,2.9238,1.552278,2.92542,18.54974,2.92417,0.07704934,2.9258,1.55581,2.92458,0.01442499,2.9213,6.370772,2.92458,0.01079387,2.92333,1.055213,2.925,1.004178,2.9258,5.605054,2.92458,0.01920016,2.9229,2.063072,2.92125,0.01671309,2.92167,0.02880024,2.92208,0.09177278,2.92208,1.059441,2.9208,1.47304,2.92083,0.04257859,2.9246,4.379924,2.92458,0.01790688,2.92458,-0.0001989654,2.92167,0.0212893,2.92167,0.01601671,2.92042,0.01586749,2.92042,0.01815559,2.92583,0.03029248,2.92583,0.454238,2.92625,89.04934,2.92625,0.04541385
2.92958,-0.009401114,2.93,0.08520692,2.93,0.01989654,2.93042,0.03616196,2.9287,0.01268404,2.9321,2.660217,2.9329,-0.6459908,2.93167,1.17116,2.9333,1.554367,2.93,2.143653,2.93208,50.89604,2.9304,1.557302,2.93208,12.70031,2.93083,0.0775965,2.9325,1.56337,2.93125,0.01432551,2.9279,6.381019,2.93125,0.01054517,2.93,1.057252,2.93167,1.004377,2.9325,5.607193,2.93125,0.01959809,2.9296,2.14425,2.92792,0.01621568,2.92833,0.02755671,2.92875,0.08863908,2.92875,1.062376,2.9275,1.474731,2.9275,0.04168325,2.9312,4.379377,2.93125,0.01880223,2.93125,-0.000149224,2.92833,0.02109033,2.92833,0.01601671,2.92708,0.01586749,2.92708,0.01820533,2.9325,0.03039196,2.9325,0.4587147,2.93292,99.99995,2.93292,0.04501592
2.93625,-0.009202149,2.93667,0.07252288,2.93667,0.0198468,2.93708,0.03521687,2.9354,0.01442499,2.9388,2.675885,2.9396,-0.6471349,2.93833,1.15569,2.94,1.557153,2.9367,2.147135,2.93875,46.18743,2.9371,1.562823,2.93875,8.449463,2.9375,0.07819339,2.9392,1.571677,2.93792,0.01397732,2.9346,6.390768,2.93792,0.01044568,2.93667,1.05959,2.93833,1.005223,2.9392,5.609431,2.93792,0.01999602,2.9362,2.228512,2.93458,0.01606645,2.935,0.02631317,2.93542,0.08605253,2.93542,1.064863,2.9342,1.47508,2.93417,0.04073816,2.9379,4.378183,2.93792,0.01959809,2.93792,0,2.935,0.02109033,2.935,0.01576801,2.93375,0.0161162,2.93375,0.01820533,2.93917,0.03069041,2.93917,0.4631914,2.93958,108.2946,2.93958,0.0436729
2.94292,-0.009152407,2.94333,0.0614803,2.94333,0.01954835,2.94375,0.03437127,2.9421,0.01706128,2.9454,2.692847,2.9463,-0.6477318,2.945,1.143951,2.9467,1.561033,2.9433,2.150468,2.94542,39.28815,2.9438,1.568394,2.94542,5.616643,2.94417,0.07884003,2.9458,1.580481,2.94458,0.01357939,2.9413,6.40002,2.94458,0.01064465,2.94333,1.061928,2.945,1.006665,2.9458,5.611769,2.94458,0.02044369,2.9429,2.308197,2.94125,0.0161162,2.94167,0.02516912,2.94208,0.08386391,2.94208,1.066753,2.9408,1.474632,2.94083,0.03969359,2.9446,4.37684,2.94458,0.02014524,2.94458,0.000149224,2.94167,0.02133904,2.94167,0.01527059,2.94042,0.01651413,2.94042,0.01815559,2.94583,0.03093912,2.94583,0.4675686,2.94625,113.1958,2.94625,0.04158376
2.94958,-0.009003183,2.95,0.05222841,2.95,0.01915042,2.95042,0.03357541,2.9487,0.02094111,2.9521,2.709958,2.9529,-0.6476323,2.95167,1.135197,2.9533,1.565758,2.95,2.154049,2.95208,31.38241,2.9504,1.573866,2.95208,3.864455,2.95083,0.07938719,2.9525,1.589783,2.95125,0.01313172,2.9479,6.408625,2.95125,0.01069439,2.95,1.064266,2.95167,1.008307,2.9525,5.614107,2.95125,0.02074214,2.9496,2.376045,2.94792,0.01621568,2.94833,0.02392559,2.94875,0.08212296,2.94875,1.067947,2.9475,1.474582,2.9475,0.03840032,2.9512,4.375547,2.95125,0.02054318,2.95125,0.0007461202,2.94833,0.02193593,2.94833,0.01462396,2.94708,0.01716076,2.94708,0.01795663,2.9525,0.03093912,2.9525,0.4716474,2.95292,114.278,2.95292,0.03889773
2.95625,-0.008853959,2.95667,0.04446876,2.95667,0.01860326,2.95708,0.03327696,2.9554,0.0258655,2.9588,2.725826,2.9596,-0.6470354,2.95833,1.128979,2.96,1.571031,2.9567,2.158327,2.95875,23.61878,2.9571,1.579487,2.95875,2.841723,2.9575,0.07973538,2.9592,1.599234,2.95792,0.01228611,2.9546,6.416484,2.95792,0.01044568,2.95667,1.066803,2.95833,1.010097,2.9592,5.616743,2.95792,0.02074214,2.9562,2.426433,2.95458,0.01646439,2.955,0.0229805,2.95542,0.0804815,2.95542,1.068444,2.9542,1.475378,2.95417,0.0370573,2.9579,4.374453,2.95792,0.02104059,2.95792,0.001541982,2.955,0.02283128,2.955,0.01412654,2.95375,0.01785714,2.95375,0.01795663,2.95917,0.03074015,2.95917,0.4754278,2.95958,111.4856,2.95958,0.03576403
2.96292,-0.009052925,2.96333,0.03800239,2.96333,0.01810585,2.96375,0.03362515,2.9621,0.03198368,2.9654,2.739853,2.9663,-0.6457919,2.965,1.124702,2.9667,1.576502,2.9633,2.163749,2.96542,16.85351,2.9638,1.585207,2.96542,2.264425,2.96417,0.07993434,2.9658,1.608337,2.96458,0.01124154,2.9613,6.423846,2.96458,0.009948269,2.96333,1.06924,2.965,1.012087,2.9658,5.620275,2.96458,0.02044369,2.9629,2.456178,2.96125,0.01686232,2.96167,0.02233386,2.96208,0.07859133,2.96208,1.068394,2.9608,1.477069,2.96083,0.03586351,2.9646,4.37316,2.96458,0.02168723,2.96458,0.002437326,2.96167,0.0238261,2.96167,0.01402706,2.96042,0.01830481,2.96042,0.01810585,2.96583,0.03039196,2.96583,0.4790589,2.96625,105.1336,2.96625,0.03258058
2.96958,-0.009401114,2.97,0.03263032,2.97,0.01760844,2.97042,0.03432153,2.9688,0.0393454,2.9721,2.75199,2.9729,-0.6440012,2.97167,1.122214,2.9733,1.582222,2.97,2.170712,2.97208,11.52994,2.9704,1.590828,2.97208,1.938172,2.97083,0.07998408,2.9725,1.616992,2.97125,0.01029646,2.9679,6.431357,2.97125,0.009301632,2.97,1.071429,2.97167,1.014176,2.9725,5.624652,2.97125,0.01989654,2.9696,2.465181,2.96792,0.01740947,2.96833,0.02198567,2.96875,0.07650219,2.96875,1.067797,2.9675,1.47881,2.9675,0.03481894,2.9712,4.371369,2.97125,0.02268205,2.97125,0.003282929,2.96833,0.02511938,2.96833,0.01402706,2.96708,0.01830481,2.96708,0.01795663,2.9725,0.02999403,2.9725,0.4827895,2.97292,95.85709,2.97292,0.02949662
2.97625,-0.009898528,2.97667,0.02825308,2.97667,0.0169618,2.97708,0.03471946,2.9754,0.04864704,2.9787,2.762386,2.9796,-0.6420115,2.97833,1.121518,2.98,1.587992,2.9767,2.179914,2.97875,7.703741,2.9771,1.5961,2.97875,1.745722,2.9775,0.07998408,2.9792,1.625249,2.97792,0.009450856,2.9746,6.439166,2.97792,0.008654994,2.97667,1.073219,2.97833,1.016216,2.9792,5.629775,2.97792,0.01949861,2.9762,2.456874,2.97458,0.01790688,2.975,0.021538,2.97542,0.07466176,2.97542,1.066952,2.9742,1.480601,2.97417,0.03377437,2.9779,4.369131,2.97792,0.02372662,2.97792,0.003979308,2.975,0.02666136,2.975,0.01412654,2.97375,0.01790688,2.97375,0.01790688,2.97917,0.02974532,2.97917,0.4865201,2.97958,84.51651,2.97958,0.02651214
2.98292,-0.01044568,2.98333,0.02511938,2.98333,0.0161162,2.98375,0.03481894,2.9821,0.0612316,2.9854,2.771637,2.9863,-0.6400716,2.985,1.122214,2.9867,1.593762,2.9833,2.190957,2.98542,5.166584,2.9838,1.601423,2.98542,1.623359,2.98417,0.08003382,2.9858,1.633058,2.98458,0.00850577,2.9813,6.446976,2.98458,0.007859133,2.98333,1.07506,2.985,1.018156,2.9858,5.635446,2.98458,0.01895145,2.9829,2.43653,2.98125,0.01810585,2.98167,0.02084162,2.98208,0.07316952,2.98208,1.065907,2.9808,1.482839,2.98083,0.03272981,2.9846,4.366793,2.98458,0.02452248,2.98458,0.004725428,2.98167,0.02850179,2.98167,0.01442499,2.98042,0.01755869,2.98042,0.01795663,2.98583,0.02964584,2.98583,0.4901512,2.98625,72.0774,2.98625,0.0235774
2.98958,-0.01124154,2.99,0.0229805,2.99,0.01527059,2.99042,0.03481894,2.9888,0.08097891,2.9921,2.780641,2.9929,-0.6379825,2.99167,1.123856,2.9933,1.599135,2.99,2.202398,2.99208,3.596399,2.9904,1.606745,2.99208,1.539395,2.99083,0.08023279,2.9925,1.64047,2.99125,0.007610426,2.9879,6.454487,2.99125,0.007311978,2.99,1.077497,2.99167,1.020245,2.9925,5.641862,2.99125,0.01835456,2.9896,2.409869,2.98792,0.01795663,2.98833,0.02039395,2.98875,0.07187624,2.98875,1.064912,2.9875,1.485376,2.9875,0.03173498,2.9912,4.364704,2.99125,0.02521886,2.99125,0.005322324,2.98833,0.0304417,2.98833,0.01477318,2.98708,0.01750895,2.98708,0.01820533,2.9925,0.02944688,2.9925,0.4937823,2.99292,59.48528,2.99292,0.0206924
2.99625,-0.01208715,2.99667,0.02173697,2.99667,0.01422602,2.99708,0.03501791,2.9954,0.1181357,2.9987,2.790489,2.9996,-0.6357441,2.99833,1.125796,3,1.604208,2.9967,2.212694,2.99875,2.674443,2.9971,1.611769,2.99875,1.478561,2.9975,0.08043175,2.9992,1.647831,2.99792,0.006814564,2.9946,6.462097,2.99792,0.006963788,2.99667,1.08083,2.99833,1.022483,2.9992,5.648826,2.99792,0.0178074,2.9962,2.382163,2.99458,0.01750895,2.995,0.02024473,2.99542,0.07083168,2.99542,1.064266,2.9942,1.488211,2.99417,0.03098886,2.9979,4.362764,2.99792,0.02576602,2.99792,0.006068444,2.995,0.03243136,2.995,0.01546956,2.99375,0.01750895,2.99375,0.01830481,2.99917,0.02924791,2.99917,0.497314,2.99958,47.55069,2.99958,0.01775766
