Method 1_Time / min,Method 1_Absorbance / mAu,Method 2_Time / min,Method 2_Absorbance / mAu,Method 3_Time / min,Method 3_Absorbance / mAu,Method 4_Time / min,Method 4_Absorbance / mAu,Method 5_Time / min,Method 5_Absorbance / mAu,Method 6_Time / min,Method 6_Absorbance / mAu,Method 7_Time / min,Method 7_Absorbance / mAu,Method 8_Time / min,Method 8_Absorbance / mAu,Method 9_Time / min,Method 9_Absorbance / mAu,Method 10_Time / min,Method 10_Absorbance / mAu,Method 11_Time / min,Method 11_Absorbance / mAu,Method 12_Time / min,Method 12_Absorbance / mAu,Method 13_Time / min,Method 13_Absorbance / mAu,Method 14_Time / min,Method 14_Absorbance / mAu,Method 15_Time / min,Method 15_Absorbance / mAu,Method 16_Time / min,Method 16_Absorbance / mAu,Method 17_Time / min,Method 17_Absorbance / mAu,Method 18_Time / min,Method 18_Absorbance / mAu,Method 19_Time / min,Method 19_Absorbance / mAu,Method 20_Time / min,Method 20_Absorbance / mAu,Method 21_Time / min,Method 21_Absorbance / mAu,Method 22_Time / min,Method 22_Absorbance / mAu,Method 23_Time / min,Method 23_Absorbance / mAu,Method 24_Time / min,Method 24_Absorbance / mAu,Method 25_Time / min,Method 25_Absorbance / mAu,Method 26_Time / min,Method 26_Absorbance / mAu,Method 27_Time / min,Method 27_Absorbance / mAu,Method 28_Time / min,Method 28_Absorbance / mAu,Method 29_Time / min,Method 29_Absorbance / mAu,Method 30_Time / min,Method 30_Absorbance / mAu,Method 31_Time / min,Method 31_Absorbance / mAu,Method 32_Time / min,Method 32_Absorbance / mAu,Method 33_Time / min,Method 33_Absorbance / mAu,Method 34_Time / min,Method 34_Absorbance / mAu,Method 35_Time / min,Method 35_Absorbance / mAu,Method 36_Time / min,Method 36_Absorbance / mAu,Method 37_Time / min,Method 37_Absorbance / mAu,Method 38_Time / min,Method 38_Absorbance / mAu,Method 39_Time / min,Method 39_Absorbance / mAu,Method 40_Time / min,Method 40_Absorbance / mAu
4.5867,0.4079708,4.5867,0.07508479,4.58042,-0.03340466,4.5854,3.5745,4.58417,0.02356492,4.58083,0.01619773,4.58083,0.02775312,4.58583,0.01806476,4.58292,0.04501051,4.58125,1.197421,,,4.5867,5.656438,4.585,0.06433677,,,4.58542,0.0768509,4.58208,0.05590991,4.5858,8.4044,4.5808,0.2686502,4.5825,3.666287,4.58125,0.006004765,4.58458,-0.1130813,4.5846,1.166539,4.58167,0.05979535,4.58667,0.005146941,4.5838,3.538724,4.5804,1.021416,4.5821,5.863275,4.5804,0.0538915,4.5838,6.189147,4.58417,1.209582,4.58083,22.73586,4.5825,0.01569313,4.5829,6.243896,4.5812,3.173644,4.5833,0.01231229,4.5817,5.985893,4.58333,0.2383236,4.5854,0.08098864,4.58375,0.9486015,4.5858,5.14134
4.5933,0.4130673,4.5933,0.07589216,4.58708,-0.03320282,4.5921,3.065306,4.59083,0.02290894,4.5875,0.01629865,4.5875,0.02745035,4.5925,0.01766107,4.58958,0.04521235,4.58792,1.199944,,,4.5933,5.667136,4.59167,0.06580011,,,4.59208,0.07664906,4.58875,0.05626313,4.5925,18.26538,4.5875,0.2116806,4.58917,2.937491,4.58792,0.006408447,4.59125,-0.1126776,4.5912,1.175572,4.58833,0.06115777,4.59333,0.00484418,4.5904,3.550179,4.5871,1.026209,4.5888,5.881541,4.5871,0.0538915,4.5904,6.203275,4.59083,1.213568,4.5875,21.56346,4.58917,0.01523898,4.5896,6.251414,4.5879,3.285767,4.59,0.01261505,4.5883,5.989778,4.59,0.1929598,4.5921,0.08093818,4.59042,0.9514273,4.5925,5.178529
4.6,0.4175582,4.6,0.076094,4.59375,-0.03269822,4.5987,2.732471,4.5975,0.02225295,4.59417,0.01624819,4.59417,0.02719805,4.59917,0.01705555,4.59625,0.04541419,4.59458,1.20282,,,4.6,5.677329,4.59833,0.06741484,,,4.59875,0.07629584,4.59542,0.05691912,4.5992,35.1745,4.5942,0.168638,4.59583,2.333532,4.59458,0.007064429,4.59792,-0.1119207,4.5979,1.184806,4.595,0.06236882,4.6,0.004440498,4.5971,3.556839,4.5938,1.030751,4.5954,5.899051,4.5938,0.0538915,4.5971,6.216748,4.5975,1.217453,4.59417,20.17818,4.59583,0.01448208,4.5963,6.259639,4.5946,3.39688,4.5967,0.01301873,4.595,5.99326,4.59667,0.158546,4.5987,0.0812914,4.59708,0.9541016,4.5992,5.218242
4.6067,0.4216455,4.6067,0.07579124,4.60042,-0.03204223,4.6054,2.498134,4.60417,0.02139513,4.60083,0.01609681,4.60083,0.02714759,4.60583,0.01629865,4.60292,0.04566649,4.60125,1.206352,,,4.6067,5.687118,4.605,0.06913049,,,4.60542,0.07589216,4.60208,0.05762556,4.6058,57.7892,4.6008,0.1361416,4.6025,1.840032,4.60125,0.007720412,4.60458,-0.1108106,4.6046,1.19409,4.60167,0.06322664,4.60667,0.003885436,4.6037,3.558303,4.6004,1.034989,4.6021,5.915602,4.6004,0.05368966,4.6037,6.229717,4.60417,1.220885,4.60083,18.63238,4.6025,0.01367472,4.6029,6.268621,4.6013,3.508599,4.6033,0.01352334,4.6017,5.995934,4.60333,0.1321048,4.6054,0.0820483,4.60375,0.9560696,4.6058,5.259114
4.6133,0.4254805,4.6133,0.07558939,4.60708,-0.03163855,4.6121,2.32445,4.61083,0.02048685,4.6075,0.01584451,4.6075,0.02739989,4.6125,0.01549128,4.60958,0.04566649,4.60792,1.210591,,,4.6133,5.696554,4.61167,0.07104798,,,4.61208,0.07558939,4.60875,0.05792832,4.6125,81.51791,4.6075,0.1116684,4.60917,1.442254,4.60792,0.008426855,4.61125,-0.109751,4.6113,1.203224,4.60833,0.06393309,4.61333,0.003078073,4.6104,3.555073,4.6071,1.039127,4.6087,5.931194,4.6071,0.05343736,4.6104,6.242029,4.61083,1.224013,4.6075,16.98026,4.60917,0.01301873,4.6096,6.277906,4.6079,3.62274,4.61,0.01412886,4.6083,5.997953,4.61,0.1114666,4.6121,0.08290612,4.61042,0.9568265,4.6125,5.299533
4.62,0.4289622,4.62,0.07523617,4.61375,-0.03138625,4.6188,2.191941,4.6175,0.0197804,4.61417,0.0155922,4.61417,0.02785404,4.61917,0.014583,4.61625,0.04536373,4.61458,1.215637,,,4.62,5.705738,4.61833,0.0726627,,,4.61875,0.07553893,4.61542,0.05797878,4.6192,100.4295,4.6142,0.09330093,4.61583,1.125717,4.61458,0.009183758,4.61792,-0.1092464,4.6179,1.212256,4.615,0.06458907,4.62,0.002119329,4.6171,3.548362,4.6137,1.043214,4.6154,5.946282,4.6137,0.05348782,4.6171,6.253483,4.6175,1.227142,4.61417,15.27461,4.61583,0.01266551,4.6162,6.287342,4.6146,3.739959,4.6167,0.01468392,4.615,5.999769,4.61667,0.09516796,4.6188,0.08396579,4.61708,0.9566751,4.6192,5.337832
4.6267,0.4322422,4.6267,0.07473157,4.62042,-0.03128533,4.6254,2.089456,4.62417,0.01932626,4.62083,0.01513806,4.62083,0.02835864,4.62583,0.01347288,4.62292,0.04501051,4.62125,1.221288,,,4.6267,5.714669,4.625,0.07362145,,,4.62542,0.07599308,4.62208,0.05787786,4.6258,109.8058,4.6208,0.07947483,4.6225,0.8764434,4.62125,0.009940661,4.62458,-0.1091454,4.6246,1.221288,4.62167,0.06514413,4.62667,0.000958744,4.6238,3.540288,4.6204,1.04715,4.6221,5.960612,4.6204,0.05404288,4.6238,6.263777,4.62417,1.230371,4.62083,13.56502,4.6225,0.01246367,4.6229,6.297081,4.6212,3.858743,4.6233,0.01493622,4.6217,6.001536,4.62333,0.08189692,4.6254,0.08517683,4.62375,0.9560191,4.6258,5.372297
4.6333,0.4352193,4.6333,0.07402513,4.62708,-0.03158809,4.6321,2.009578,4.63083,0.01912442,4.6275,0.0148353,4.6275,0.0289137,4.6325,0.01231229,4.62958,0.04480867,4.62792,1.227344,,,4.6333,5.7235,4.63167,0.07402513,,,4.63208,0.07664906,4.62875,0.05752464,4.6325,107.4271,4.6275,0.06913049,4.62917,0.6820202,4.62792,0.01029388,4.63125,-0.1091959,4.6312,1.230018,4.62833,0.06574965,4.63333,-0.0001513806,4.6304,3.532669,4.6271,1.051137,4.6288,5.974136,4.6271,0.05459795,4.6304,6.27281,4.63083,1.233954,4.6275,11.89599,4.62917,0.01221137,4.6296,6.306971,4.6279,3.975205,4.63,0.01478484,4.6283,6.00315,4.63,0.07084613,4.6321,0.0864888,4.63042,0.9547576,4.6325,5.401715
4.64,0.4379442,4.64,0.07336914,4.63375,-0.03224407,4.6387,1.946957,4.6375,0.01897304,4.63417,0.01468392,4.63417,0.02931738,4.63917,0.01120217,4.63625,0.04460683,4.63458,1.233601,,,4.64,5.732028,4.63833,0.07447927,,,4.63875,0.07730504,4.63542,0.05691912,4.6392,93.93945,4.6342,0.06130915,4.63583,0.5315478,4.63458,0.01024342,4.63792,-0.1094482,4.6379,1.238092,4.635,0.06660748,4.64,-0.001009204,4.6371,3.526715,4.6338,1.055325,4.6354,5.986397,4.6338,0.05469887,4.6371,6.281035,4.6375,1.238344,4.63417,10.30433,4.63583,0.01195907,4.6363,6.316811,4.6346,4.085864,4.6367,0.01448208,4.635,6.005068,4.63667,0.06141008,4.6387,0.08754846,4.63708,0.9530924,4.6392,5.426239
4.6467,0.4403158,4.6467,0.07301592,4.64042,-0.0331019,4.6454,1.897506,4.64417,0.01892258,4.64083,0.01468392,4.64083,0.02951922,4.64583,0.01044526,4.64292,0.04435452,4.64125,1.239454,,,4.6467,5.740454,4.645,0.07483249,,,4.64542,0.07791056,4.64208,0.05631359,4.6458,72.75752,4.6408,0.05545577,4.6425,0.415893,4.64125,0.009789281,4.64458,-0.1102051,4.6446,1.24556,4.64167,0.0679699,4.64667,-0.001766107,4.6437,3.52288,4.6404,1.059765,4.6421,5.997297,4.6404,0.05419427,4.6437,6.289007,4.64417,1.244046,4.64083,8.818578,4.6425,0.01200953,4.6429,6.326247,4.6413,4.187138,4.6433,0.01412886,4.6417,6.007944,4.64333,0.0536392,4.6454,0.08825491,4.64375,0.9514777,4.6458,5.447583
4.6533,0.4424856,4.6533,0.07235994,4.64708,-0.03380834,4.6521,1.858197,4.65083,0.01892258,4.6475,0.01468392,4.6475,0.02926692,4.6525,0.009890201,4.64958,0.04440498,4.64792,1.244399,,,4.6533,5.749285,4.65167,0.07488295,,,4.65208,0.07831425,4.64875,0.05606129,4.6525,49.4116,4.6475,0.05086389,4.64917,0.3273354,4.64792,0.009284679,4.65125,-0.1115171,4.6513,1.252877,4.64833,0.06953417,4.65333,-0.002724851,4.6504,3.521921,4.6471,1.064206,4.6487,6.006935,4.6471,0.05318506,4.6504,6.29693,4.65083,1.250959,4.6475,7.458826,4.64917,0.01231229,4.6496,6.335279,4.6479,4.275393,4.65,0.01372518,4.6483,6.01188,4.65,0.0474326,4.6521,0.08886043,4.65042,0.9506704,4.6525,5.467818
4.66,0.4446554,4.66,0.07155258,4.65375,-0.0343634,4.6588,1.827013,4.6575,0.01872074,4.65417,0.01488576,4.65417,0.02886324,4.65917,0.009284679,4.65625,0.04475821,4.65458,1.248285,,,4.66,5.75862,4.65833,0.07478203,,,4.65875,0.07836471,4.65542,0.05590991,4.6592,29.49243,4.6542,0.0471803,4.65583,0.2598701,4.65458,0.008830537,4.65792,-0.1131823,4.6579,1.260092,4.655,0.07109844,4.66,-0.003734056,4.6571,3.524444,4.6537,1.068949,4.6554,6.015109,4.6537,0.05197402,4.6571,6.305003,4.6575,1.258831,4.65417,6.237387,4.65583,0.01261505,4.6562,6.34416,4.6546,4.349468,4.6567,0.01352334,4.655,6.016522,4.65667,0.04213428,4.6588,0.08921365,4.65708,0.9504685,4.6592,5.488254
4.6667,0.4470775,4.6667,0.07089659,4.66042,-0.03441386,4.6654,1.80254,4.66417,0.01841798,4.66083,0.0153399,4.66083,0.02851002,4.66583,0.008477315,4.66292,0.04551511,4.66125,1.25111,,,4.6667,5.768409,4.665,0.07458019,,,4.66542,0.07796102,4.66208,0.05560715,4.6658,16.04322,4.6608,0.0442536,4.6625,0.2085016,4.66125,0.008426855,4.66458,-0.1149988,4.6646,1.267409,4.66167,0.07271316,4.66667,-0.004642339,4.6638,3.530348,4.6604,1.074096,4.6621,6.022073,4.6604,0.05071251,4.6638,6.313682,4.66417,1.266703,4.66083,5.159405,4.6625,0.01281689,4.6629,6.352991,4.6612,4.410576,4.6633,0.01372518,4.6617,6.021568,4.66333,0.03734056,4.6654,0.08951641,4.66375,0.9504181,4.6658,5.509347
4.6733,0.4498528,4.6733,0.07069475,4.66708,-0.03406064,4.6721,1.783617,4.67083,0.01821614,4.6675,0.01579405,4.6675,0.0284091,4.6725,0.007770872,4.66958,0.04642339,4.66792,1.252877,,,4.6733,5.777845,4.67167,0.07407559,,,4.67208,0.07720412,4.66875,0.05495117,4.6725,8.793398,4.6675,0.04203335,4.66917,0.1693949,4.66792,0.008275474,4.67125,-0.11732,4.6712,1.274827,4.66833,0.07412605,4.67333,-0.005348782,4.6704,3.538875,4.6671,1.079748,4.6688,6.028178,4.6671,0.04965285,4.6704,6.323472,4.67083,1.273616,4.6675,4.22362,4.66917,0.01296827,4.6696,6.361519,4.6679,4.462348,4.67,0.0140784,4.6683,6.027119,4.67,0.03305144,4.6721,0.08971825,4.67042,0.9503171,4.6725,5.531448
4.68,0.4528299,4.68,0.07094705,4.67375,-0.03365696,4.6787,1.769135,4.6775,0.0182666,4.67417,0.01594543,4.67417,0.02810634,4.67917,0.00721581,4.67625,0.04733168,4.67458,1.253886,,,4.68,5.786676,4.67833,0.07336914,,,4.67875,0.07664906,4.67542,0.05419427,4.6792,5.546637,4.6742,0.04067093,4.67583,0.1394216,4.67458,0.008376395,4.67792,-0.1201458,4.6779,1.282749,4.675,0.07513525,4.68,-0.005954305,4.6771,3.548766,4.6738,1.085954,4.6754,6.034183,4.6738,0.0489464,4.6771,6.334119,4.6775,1.278308,4.67417,3.423877,4.67583,0.01311965,4.6762,6.369491,4.6746,4.507055,4.6767,0.01412886,4.675,6.033376,4.67667,0.02951922,4.6787,0.09007147,4.67708,0.9502667,4.6792,5.554811
4.6867,0.4560089,4.6867,0.07099752,4.68042,-0.03315236,4.6854,1.758236,4.68417,0.01836752,4.68083,0.01594543,4.68083,0.02755127,4.68583,0.006812128,4.68292,0.04813904,4.68125,1.254643,,,4.6867,5.79485,4.685,0.07261224,,,4.68542,0.07619492,4.68208,0.0536392,4.6858,4.199046,4.6808,0.03996449,4.6825,0.1162603,4.68125,0.008780076,4.68458,-0.1231229,4.6846,1.291176,4.68167,0.07574077,4.68667,-0.006408447,4.6837,3.558454,4.6804,1.092817,4.6821,6.040743,4.6804,0.04864364,4.6837,6.345018,4.68417,1.280075,4.68083,2.750687,4.6825,0.01317011,4.6829,6.376808,4.6813,4.546263,4.6833,0.0135738,4.6817,6.040037,4.68333,0.02634023,4.6854,0.09047516,4.68375,0.9502667,4.6858,5.578982
4.6933,0.4592888,4.6933,0.07079567,4.68708,-0.03234499,4.6921,1.750162,4.69083,0.0182666,4.6875,0.01604635,4.6875,0.02694575,4.6925,0.006509367,4.68958,0.04854272,4.68792,1.255551,,,4.6933,5.802369,4.69167,0.07195626,,,4.69208,0.07579124,4.68875,0.05348782,4.6925,3.58651,4.6875,0.03971219,4.68917,0.09819557,4.68792,0.009234218,4.69125,-0.126201,4.6913,1.299905,4.68833,0.07619492,4.69333,-0.006307526,4.6904,3.566679,4.6871,1.100285,4.6887,6.048009,4.6871,0.0489464,4.6904,6.355918,4.69083,1.279116,4.6875,2.191941,4.68917,0.01327104,4.6896,6.383671,4.6879,4.582039,4.69,0.01256459,4.6883,6.046849,4.69,0.02326216,4.6921,0.09062654,4.69042,0.9500144,4.6925,5.603152
4.7,0.4627706,4.7,0.07039199,4.69375,-0.03138625,4.6988,1.744056,4.6975,0.0182666,4.69417,0.01629865,4.69417,0.02628977,4.69917,0.006206606,4.69625,0.0484418,4.69458,1.256712,,,4.7,5.80908,4.69833,0.07135074,,,4.69875,0.07533709,4.69542,0.05379058,4.6992,3.246761,4.6942,0.03986357,4.69583,0.08361257,4.69458,0.0096379,4.69792,-0.1292286,4.6979,1.308736,4.695,0.07664906,4.7,-0.005651543,4.6971,3.573087,4.6937,1.108106,4.6954,6.05578,4.6937,0.04970331,4.6971,6.366817,4.6975,1.27629,4.69417,1.73457,4.69583,0.01342242,4.6963,6.389675,4.6946,4.614637,4.6967,0.01115171,4.695,6.053711,4.69667,0.02038592,4.6988,0.090677,4.69708,0.9497621,4.6992,5.626414
4.7067,0.4664542,4.7067,0.06993785,4.70042,-0.03047797,4.7054,1.739414,4.70417,0.01836752,4.70083,0.01680325,4.70083,0.02558333,4.70583,0.006257066,4.70292,0.04808858,4.70125,1.258175,,,4.7067,5.815085,4.705,0.07099752,,,4.70542,0.07483249,4.70208,0.05439611,4.7058,3.026149,4.7008,0.04046909,4.7025,0.07170396,4.70125,0.01009204,4.70458,-0.1321048,4.7046,1.317466,4.70167,0.07700228,4.70667,-0.004591879,4.7038,3.577629,4.7004,1.116281,4.7021,6.063501,4.7004,0.05096481,4.7038,6.377615,4.70417,1.273162,4.70083,1.364949,4.7025,0.01352334,4.7029,6.394671,4.7012,4.643702,4.7033,0.0096379,4.7017,6.060877,4.70333,0.01791337,4.7054,0.09032378,4.70375,0.9494088,4.7058,5.648163
4.7133,0.4702387,4.7133,0.06933233,4.70708,-0.02946876,4.7121,1.736235,4.71083,0.01867028,4.7075,0.01756015,4.7075,0.02467504,4.7125,0.006711208,4.70958,0.04778582,4.70792,1.260092,,,4.7133,5.821241,4.71167,0.07109844,,,4.71208,0.07458019,4.70875,0.05510255,4.7125,2.872902,4.7075,0.04132691,4.70917,0.0620156,4.70792,0.01084895,4.71125,-0.1346278,4.7112,1.326397,4.70833,0.07740596,4.71333,-0.003431294,4.7104,3.58101,4.7071,1.124809,4.7088,6.07112,4.7071,0.05283184,4.7104,6.387657,4.71083,1.270992,4.7075,1.069706,4.70917,0.01362426,4.7096,6.398809,4.7079,4.668932,4.71,0.008174554,4.7083,6.068345,4.71,0.01589497,4.7121,0.08946595,4.71042,0.9489042,4.7125,5.667893
4.72,0.4744774,4.72,0.06837358,4.71375,-0.02810634,4.7188,1.734267,4.7175,0.01907396,4.71417,0.01846844,4.71417,0.0239686,4.71917,0.007518571,4.71625,0.04773536,4.71458,1.262262,,,4.72,5.828306,4.71833,0.07145166,,,4.71875,0.07432789,4.71542,0.05611175,4.7192,2.76527,4.7142,0.04208381,4.71583,0.05414381,4.71458,0.01180769,4.71792,-0.1364444,4.7179,1.335581,4.715,0.07801148,4.72,-0.00232117,4.7171,3.584239,4.7138,1.133488,4.7154,6.078538,4.7138,0.05575853,4.7171,6.396891,4.7175,1.270588,4.71417,0.8364284,4.71583,0.01387656,4.7162,6.402593,4.7146,4.690226,4.7167,0.006963509,4.715,6.075914,4.71667,0.01372518,4.7188,0.08815399,4.71708,0.9481978,4.7192,5.685049
4.7267,0.4790188,4.7267,0.06726346,4.72042,-0.02664299,4.7254,1.733308,4.72417,0.01962902,4.72083,0.01937672,4.72083,0.0232117,4.72583,0.008325935,4.72292,0.04798766,4.72125,1.264583,,,4.7267,5.836682,4.725,0.0719058,,,4.72542,0.07412605,4.72208,0.05737326,4.7258,2.69069,4.7208,0.04263888,4.7225,0.04763444,4.72125,0.01276643,4.72458,-0.1377059,4.7246,1.344916,4.72167,0.07881885,4.72667,-0.001311965,4.7237,3.588982,4.7204,1.141864,4.7221,6.085703,4.7204,0.06075409,4.7237,6.405469,4.72417,1.272253,4.72083,0.6539139,4.7225,0.01438116,4.7229,6.406277,4.7213,4.707483,4.7233,0.006055225,4.7217,6.083382,4.72333,0.01165631,4.7254,0.0867411,4.72375,0.9475418,4.7258,5.699935
4.7333,0.483863,4.7333,0.06600195,4.72708,-0.02543195,4.7321,1.733157,4.73083,0.02048685,4.7275,0.02008316,4.7275,0.02230341,4.7325,0.009234218,4.72958,0.0486941,4.72792,1.266652,,,4.7333,5.845967,4.73167,0.07261224,,,4.73208,0.07397467,4.72875,0.05848338,4.7325,2.639069,4.7275,0.04329486,4.72917,0.04213428,4.72792,0.01337196,4.73125,-0.1382105,4.7313,1.354352,4.72833,0.07952529,4.73333,-0.0004036817,4.7304,3.5964,4.7271,1.149635,4.7287,6.092667,4.7271,0.06857543,4.7304,6.413795,4.73083,1.275685,4.7275,0.5124739,4.72917,0.01468392,4.7296,6.409708,4.7279,4.720452,4.73,0.005449703,4.7283,6.091001,4.73,0.009789281,4.7321,0.08542914,4.73042,0.9472391,4.7325,5.713509
4.74,0.4888585,4.74,0.06453861,4.73375,-0.02442274,4.7387,1.733914,4.7375,0.02144559,4.73417,0.02048685,4.73417,0.02144559,4.73917,0.0101425,4.73625,0.04975377,4.73458,1.268469,,,4.74,5.855655,4.73833,0.07347007,,,4.73875,0.07392421,4.73542,0.05949259,4.7392,2.602687,4.7342,0.04410222,4.73583,0.03739102,4.73458,0.01362426,4.73792,-0.1380087,4.7379,1.363939,4.735,0.07997943,4.74,0.0004036817,4.7371,3.606543,4.7337,1.15675,4.7354,6.099782,4.7337,0.08063542,4.7371,6.42202,4.7375,1.280428,4.73417,0.4034294,4.73583,0.01493622,4.7363,6.41324,4.7346,4.729131,4.7367,0.005096481,4.735,6.098318,4.73667,0.008325935,4.7387,0.08421809,4.73708,0.9471381,4.7392,5.727082
4.7467,0.4937027,4.7467,0.06282296,4.74042,-0.02351446,4.7454,1.735478,4.74417,0.02225295,4.74083,0.02043638,4.74083,0.02068869,4.74583,0.01120217,4.74292,0.05066205,4.74125,1.269932,,,4.7467,5.865646,4.745,0.07432789,,,4.74542,0.07387375,4.74208,0.06050179,4.7458,2.5767,4.7408,0.04475821,4.7425,0.03325328,4.74125,0.01347288,4.74458,-0.1373022,4.7446,1.373981,4.74167,0.08023173,4.74667,0.001009204,4.7438,3.618249,4.7404,1.16336,4.7421,6.107199,4.7404,0.09849833,4.7438,6.430195,4.74417,1.285726,4.74083,0.3197663,4.7425,0.01579405,4.7429,6.416823,4.7412,4.732865,4.7433,0.00474326,4.7417,6.105332,4.74333,0.007064429,4.7454,0.08325935,4.74375,0.9469868,4.7458,5.74106
4.7533,0.4983955,4.7533,0.06085501,4.74708,-0.02265663,4.7521,1.737698,4.75083,0.02270709,4.7475,0.02013362,4.7475,0.01983086,4.7525,0.01236275,4.74958,0.05131803,4.74792,1.271244,,,4.7533,5.875688,4.75167,0.07528663,,,4.75208,0.07397467,4.74875,0.06186422,4.7525,2.558232,4.7475,0.04496005,4.74917,0.02946876,4.74792,0.01347288,4.75125,-0.1363435,4.7512,1.384224,4.74833,0.08023173,4.75333,0.001463346,4.7504,3.6293,4.7471,1.169567,4.7488,6.115121,4.7471,0.1246872,4.7504,6.438824,4.75083,1.29158,4.7475,0.2557323,4.74917,0.01710601,4.7496,6.420557,4.7479,4.730998,4.75,0.004289118,4.7483,6.111942,4.75,0.006055225,4.7521,0.08270428,4.75042,0.9467849,4.7525,5.755239
4.76,0.5025837,4.76,0.05893752,4.75375,-0.02210157,4.7588,1.740625,4.7575,0.02275755,4.75417,0.01947764,4.75417,0.01907396,4.75917,0.01322057,4.75625,0.0518731,4.75458,1.27301,,,4.76,5.885427,4.75833,0.07619492,,,4.75875,0.07437835,4.75542,0.06322664,4.7592,2.544456,4.7542,0.04470775,4.75583,0.02578517,4.75458,0.01377564,4.75792,-0.1354352,4.7579,1.394417,4.755,0.08002989,4.76,0.001967948,4.7571,3.637475,4.7538,1.17542,4.7554,6.123498,4.7538,0.1625323,4.7571,6.447654,4.7575,1.297837,4.75417,0.2069878,4.75583,0.0182666,4.7562,6.424241,4.7546,4.723681,4.7567,0.003784516,4.755,6.117897,4.75667,0.005298322,4.7588,0.08240152,4.75708,0.9467345,4.7592,5.769519
4.7667,0.5065196,4.7667,0.0570705,4.76042,-0.02164743,4.7654,1.744359,4.76417,0.02250525,4.76083,0.01841798,4.76083,0.01867028,4.76583,0.01377564,4.76292,0.0523777,4.76125,1.275483,,,4.7667,5.89461,4.765,0.0768509,,,4.76542,0.07503433,4.76208,0.06438723,4.7658,2.533405,4.7608,0.0442536,4.7625,0.02255571,4.76125,0.0143307,4.76458,-0.1345774,4.7646,1.404409,4.76167,0.07952529,4.76667,0.00232117,4.7637,3.641511,4.7604,1.181072,4.7621,6.132682,4.7604,0.2164238,4.7637,6.456737,4.76417,1.304699,4.76083,0.1698995,4.7625,0.0190235,4.7629,6.428177,4.7613,4.711117,4.7633,0.003178993,4.7617,6.123195,4.76333,0.00474326,4.7654,0.08199784,4.76375,0.9469363,4.7658,5.783951
4.7733,0.5102032,4.7733,0.05520347,4.76708,-0.02134467,4.7721,1.748951,4.77083,0.02215203,4.7675,0.01710601,4.7675,0.01861982,4.7725,0.0143307,4.76958,0.0528823,4.76792,1.278964,,,4.7733,5.903441,4.77167,0.07720412,,,4.77208,0.07558939,4.76875,0.06559827,4.7725,2.525281,4.7675,0.043749,4.76917,0.01988132,4.76792,0.01513806,4.77125,-0.1337196,4.7713,1.414551,4.76833,0.07886931,4.77333,0.002169789,4.7704,3.641007,4.7671,1.186572,4.7687,6.142219,4.7671,0.2917609,4.7704,6.466123,4.77083,1.311865,4.7675,0.1415913,4.76917,0.01972994,4.7696,6.432668,4.7679,4.69285,4.77,0.002724851,4.7683,6.127585,4.77,0.004137737,4.7721,0.0812914,4.77042,0.9471886,4.7725,5.798484
4.78,0.5138868,4.78,0.0536392,4.77375,-0.02149605,4.7787,1.754148,4.7775,0.02174835,4.77417,0.01579405,4.77417,0.01861982,4.77917,0.0150876,4.77625,0.0533869,4.77458,1.283405,,,4.78,5.912574,4.77833,0.0773555,,,4.77875,0.07619492,4.77542,0.06691024,4.7792,2.52079,4.7742,0.04294164,4.77583,0.01791337,4.77458,0.01634911,4.77792,-0.1327608,4.7779,1.425148,4.775,0.07816286,4.78,0.001463346,4.7771,3.63692,4.7737,1.192223,4.7754,6.151655,4.7737,0.3952548,4.7771,6.475306,4.7775,1.318979,4.77417,0.119843,4.77583,0.02043638,4.7763,6.437209,4.7746,4.66878,4.7767,0.00232117,4.775,6.131471,4.77667,0.003532215,4.7787,0.08063542,4.77708,0.9474914,4.7792,5.813016
4.7867,0.5176713,4.7867,0.05227678,4.78042,-0.02215203,4.7854,1.759548,4.78417,0.02164743,4.78083,0.014583,4.78083,0.01856936,4.78583,0.01574359,4.78292,0.0538915,4.78125,1.288653,,,4.7867,5.922212,4.785,0.07745642,,,4.78542,0.07674998,4.78208,0.0682222,4.7858,2.519781,4.7808,0.04173059,4.7825,0.01619773,4.78125,0.01756015,4.78458,-0.1314488,4.7846,1.436552,4.78167,0.07725458,4.78667,0.000252301,4.7838,3.63041,4.7804,1.197976,4.7821,6.160838,4.7804,0.535736,4.7838,6.484036,4.78417,1.325892,4.78083,0.1029388,4.7825,0.02104191,4.7829,6.441902,4.7812,4.639463,4.7833,0.001917488,4.7817,6.135053,4.78333,0.002876232,4.7854,0.08013081,4.78375,0.9481473,4.7858,5.827498
