Method 1_Time / min,Method 1_Absorbance / mAu,Method 2_Time / min,Method 2_Absorbance / mAu,Method 3_Time / min,Method 3_Absorbance / mAu,Method 4_Time / min,Method 4_Absorbance / mAu,Method 5_Time / min,Method 5_Absorbance / mAu,Method 6_Time / min,Method 6_Absorbance / mAu,Method 7_Time / min,Method 7_Absorbance / mAu,Method 8_Time / min,Method 8_Absorbance / mAu,Method 9_Time / min,Method 9_Absorbance / mAu,Method 10_Time / min,Method 10_Absorbance / mAu,Method 11_Time / min,Method 11_Absorbance / mAu,Method 12_Time / min,Method 12_Absorbance / mAu,Method 13_Time / min,Method 13_Absorbance / mAu,Method 14_Time / min,Method 14_Absorbance / mAu,Method 15_Time / min,Method 15_Absorbance / mAu,Method 16_Time / min,Method 16_Absorbance / mAu,Method 17_Time / min,Method 17_Absorbance / mAu,Method 18_Time / min,Method 18_Absorbance / mAu,Method 19_Time / min,Method 19_Absorbance / mAu,Method 20_Time / min,Method 20_Absorbance / mAu,Method 21_Time / min,Method 21_Absorbance / mAu,Method 22_Time / min,Method 22_Absorbance / mAu,Method 23_Time / min,Method 23_Absorbance / mAu,Method 24_Time / min,Method 24_Absorbance / mAu,Method 25_Time / min,Method 25_Absorbance / mAu,Method 26_Time / min,Method 26_Absorbance / mAu,Method 27_Time / min,Method 27_Absorbance / mAu,Method 28_Time / min,Method 28_Absorbance / mAu,Method 29_Time / min,Method 29_Absorbance / mAu,Method 30_Time / min,Method 30_Absorbance / mAu,Method 31_Time / min,Method 31_Absorbance / mAu,Method 32_Time / min,Method 32_Absorbance / mAu,Method 33_Time / min,Method 33_Absorbance / mAu,Method 34_Time / min,Method 34_Absorbance / mAu,Method 35_Time / min,Method 35_Absorbance / mAu,Method 36_Time / min,Method 36_Absorbance / mAu,Method 37_Time / min,Method 37_Absorbance / mAu,Method 38_Time / min,Method 38_Absorbance / mAu,Method 39_Time / min,Method 39_Absorbance / mAu,Method 40_Time / min,Method 40_Absorbance / mAu
6.82417,-0.06535044,6.82292,1.163327,6.8262,4.744669,6.82292,0.02971372,6.82167,1.309724,6.82333,7.592152,6.8204,3.789832,6.82542,0.08919052,,,,,6.8225,0.003603159,6.82292,0.03114511,6.82292,0.07991115,6.8217,2.248569,6.8217,3.409921,6.825,0.08005923,6.82042,0.001332675,6.8204,0.008242843,,,,,,,6.8225,1.3,6.8229,21.14225,,,,,,,6.82167,1.713228,6.825,-0.002270484,,,6.82042,0.110464,6.82375,0.04496545,,,6.82417,4.713722,6.82083,0.2420039,6.82625,0.03622902,,,,,6.82333,0.07759131,6.825,0.04294176,,
6.83083,-0.06500494,6.82958,1.1692,6.8329,4.75385,6.82958,0.03035538,6.82833,1.310217,6.83,8.471471,6.8271,3.783465,6.83208,0.09017769,,,,,6.82917,0.003998026,6.82958,0.03109576,6.82958,0.08010859,6.8283,2.266041,6.8283,3.551431,6.83167,0.0798618,6.82708,0.002418559,6.8271,0.002862784,,,,,,,6.82917,1.30232,6.8296,45.52843,,,,,,,6.82833,1.716288,6.83167,-0.002221125,,,6.82708,0.1100197,6.83042,0.05192498,,,6.83083,4.698075,6.8275,0.2451629,6.83292,0.03563672,,,,,6.83,0.07912142,6.83167,0.04328727,,
6.8375,-0.06451135,6.83625,1.174975,6.8396,4.763376,6.83625,0.03099704,6.835,1.311056,6.83667,9.397384,6.8338,3.780652,6.83875,0.09076999,,,,,6.83583,0.004392892,6.83625,0.03129319,6.83625,0.08000987,6.835,2.279763,6.835,3.705084,6.83833,0.07941757,6.83375,0.003504442,6.8338,-0.001974334,,,,,,,6.83583,1.304886,6.8362,78.61091,,,,,,,6.835,1.718559,6.83833,-0.001678184,,,6.83375,0.1094768,6.83708,0.06100691,,,6.8375,4.685291,6.83417,0.248618,6.83958,0.03543929,,,,,6.83667,0.08035538,6.83833,0.04328727,,
6.84417,-0.06396841,6.84292,1.180652,6.8463,4.773248,6.84292,0.0316387,6.84167,1.31234,6.84333,10.36367,6.8404,3.77922,6.84542,0.09141165,,,,,6.8425,0.004590326,6.84292,0.03144126,6.84292,0.07991115,6.8417,2.294719,6.8417,3.858934,6.845,0.07892399,6.84042,0.004639684,6.8404,-0.005873643,,,,,,,6.8425,1.307453,6.8429,111.4617,,,,,,,6.84167,1.720336,6.845,-0.0009378085,,,6.84042,0.1087364,6.84375,0.07245805,,,6.84417,4.674679,6.84083,0.2522705,6.84625,0.03548865,,,,,6.84333,0.08114511,6.845,0.04333662,,
6.85083,-0.0636229,6.84958,1.18613,6.8529,4.783218,6.84958,0.03228036,6.84833,1.314215,6.85,11.36224,6.8471,3.777937,6.85208,0.09239882,,,,,6.84917,0.004442251,6.84958,0.03173741,6.84958,0.08000987,6.8483,2.315893,6.8483,4.003998,6.85167,0.07852912,6.84708,0.005972359,6.8471,-0.008588351,,,,,,,6.84917,1.309822,6.8496,135.2593,,,,,,,6.84833,1.721668,6.85167,-0.0001974334,,,6.84708,0.1079467,6.85042,0.08687068,,,6.85083,4.665696,6.8475,0.256614,6.85292,0.03573544,,,,,6.85,0.08144126,6.85167,0.0434847,,
6.8575,-0.06337611,6.85625,1.191313,6.8596,4.793139,6.85625,0.03267522,6.855,1.316535,6.85667,12.38425,6.8537,3.776654,6.85875,0.0934847,,,,,6.85583,0.003948667,6.85625,0.03257651,6.85625,0.08020731,6.855,2.348223,6.855,4.136229,6.85833,0.0780849,6.85375,0.007305035,6.8537,-0.01001974,,,,,,,6.85583,1.31229,6.8563,144.7226,,,,,,,6.855,1.722754,6.85833,0.0007403751,,,6.85375,0.107305,6.85708,0.1050346,,,6.8575,4.657453,6.85417,0.2616486,6.85958,0.03588351,,,,,6.85667,0.08149062,6.85833,0.04383021,,
6.86417,-0.06283317,6.86292,1.196347,6.8662,4.80311,6.86292,0.03267522,6.86167,1.319447,6.86333,13.41984,6.8604,3.774679,6.86542,0.09417572,,,,,6.8625,0.003257651,6.86292,0.03381046,6.86292,0.08070089,6.8617,2.393287,6.8617,4.25617,6.865,0.07769003,6.86042,0.008489635,6.8604,-0.01046397,,,,,,,6.8625,1.315252,6.8629,137.3084,,,,,,,6.86167,1.723544,6.865,0.001875617,,,6.86042,0.1064166,6.86375,0.1279862,,,6.86417,4.649457,6.86083,0.2671273,6.86625,0.03558736,,,,,6.86333,0.08149062,6.865,0.044077,,
6.87083,-0.061846,6.86958,1.201086,6.8729,4.813475,6.86958,0.03188549,6.86833,1.32305,6.87,14.45854,6.8671,3.771224,6.87208,0.09461994,,,,,6.86917,0.002467917,6.86958,0.03489635,6.86958,0.08149062,6.8683,2.446101,6.8683,4.364363,6.87167,0.0772458,6.86708,0.00952616,6.8671,-0.009921027,,,,,,,6.86917,1.318756,6.8696,114.7786,,,,,,,6.86833,1.724087,6.87167,0.003060217,,,6.86708,0.1051826,6.87042,0.1567621,,,6.87083,4.641264,6.8675,0.2726555,6.87292,0.03479763,,,,,6.87,0.08144126,6.87167,0.04432379,,
6.8775,-0.06051333,6.87625,1.205429,6.8796,4.824087,6.87625,0.03055281,6.875,1.327345,6.87667,15.48865,6.8738,3.766831,6.87875,0.09511352,,,,,6.87583,0.001727542,6.87625,0.03563672,6.87625,0.08267522,6.875,2.499852,6.875,4.456219,6.87833,0.07650543,6.87375,0.01051333,6.8738,-0.00834156,,,,,,,6.87583,1.322113,6.8762,82.46412,,,,,,,6.875,1.724482,6.87833,0.004047384,,,6.87375,0.1036525,6.87708,0.1926456,,,6.8775,4.63307,6.87417,0.2780355,6.87958,0.03361303,,,,,6.87667,0.08153998,6.87833,0.04442251,,
6.88417,-0.05913129,6.88292,1.209131,6.8863,4.834946,6.88292,0.02882527,6.88167,1.331984,6.88333,16.49788,6.8804,3.763129,6.88542,0.09531096,,,,,6.8825,0.001283317,6.88292,0.03617966,6.88292,0.08410661,6.8817,2.551876,6.8817,4.519595,6.885,0.07561698,6.88042,0.01135242,6.8804,-0.005923001,,,,,,,6.8825,1.325271,6.8829,49.99141,,,,,,,6.88167,1.724235,6.885,0.004738401,,,6.88042,0.1019743,6.88375,0.2373149,,,6.88417,4.625271,6.88083,0.2835143,6.88625,0.03247779,,,,,6.88333,0.08193485,6.885,0.04442251,,
6.89083,-0.05779862,6.88958,1.212043,6.8929,4.845903,6.88958,0.02675222,6.88833,1.336673,6.89,17.47374,6.8871,3.761698,6.89208,0.09516288,,,,,6.88917,0.0009378085,6.88958,0.03672261,6.88958,0.08583416,6.8883,2.60464,6.8883,4.536723,6.89167,0.07472853,6.88708,0.01204344,6.8871,-0.002813425,,,,,,,6.88917,1.328529,6.8896,25.85568,,,,,,,6.88833,1.723544,6.89167,0.005182626,,,6.88708,0.1002468,6.89042,0.2923001,,,6.89083,4.618016,6.8875,0.2891905,6.89292,0.03149062,,,,,6.89,0.08257651,6.89167,0.04442251,,
6.8975,-0.05661402,6.89625,1.214363,6.8996,4.857354,6.89625,0.02458045,6.895,1.341609,6.89667,18.40341,6.8937,3.76229,6.89875,0.09486673,,,,,6.89583,0.0006416584,6.89625,0.03751234,6.89625,0.08775913,6.895,2.719743,6.895,4.490128,6.89833,0.07398815,6.89375,0.01253702,6.8937,0.0008884501,,,,,,,6.89583,1.331787,6.8963,12.57345,,,,,,,6.895,1.72231,6.89833,0.005330701,,,6.89375,0.09832182,6.89708,0.3591313,,,6.8975,4.611303,6.89417,0.2948667,6.89958,0.03070089,,,,,6.89667,0.08336624,6.89833,0.04437315,,
6.90417,-0.05582428,6.90292,1.216387,6.9062,4.869151,6.90292,0.02211254,6.90167,1.34689,6.90333,19.27404,6.9004,3.764166,6.90542,0.09491609,,,,,6.9025,0.000148075,6.90292,0.03830207,6.90292,0.08953603,6.9017,3.628727,6.9017,4.373396,6.905,0.07319842,6.90042,0.01278381,6.9004,0.005034551,,,,,,,6.9025,1.334995,6.9029,7.402073,,,,,,,6.90167,1.720879,6.905,0.005281343,,,6.90042,0.09634748,6.90375,0.4391905,,,6.90417,4.604788,6.90083,0.3005923,6.90625,0.03020731,,,,,6.90333,0.08435341,6.905,0.04427443,,
6.91083,-0.05513327,6.90958,1.218559,6.9129,4.880898,6.90958,0.01974334,6.90833,1.35227,6.91,20.07305,6.9071,3.766683,6.91208,0.09506417,,,,,6.90917,-0.0002467917,6.90958,0.03889437,6.90958,0.09101678,6.9083,8.577739,6.9083,4.19921,6.91167,0.07260612,6.90708,0.01268509,6.9071,0.009624877,,,,,,,6.90917,1.338105,6.9096,5.712981,,,,,,,6.90833,1.719003,6.91167,0.004639684,,,6.90708,0.09427443,6.91042,0.5346989,,,6.91083,4.597631,6.9075,0.3063672,6.91292,0.02981244,,,,,6.91,0.08543929,6.91167,0.04417572,,
6.9175,-0.05434353,6.91625,1.221027,6.9196,4.892201,6.91625,0.01747285,6.915,1.3577,6.91667,20.78875,6.9138,3.769842,6.91875,0.09521224,,,,,6.91583,-0.0004935834,6.91625,0.03919052,6.91625,0.09264561,6.915,22.82182,6.915,3.995015,6.91833,0.07240869,6.91375,0.01219151,6.9138,0.01470879,,,,,,,6.91583,1.341461,6.9162,5.084156,,,,,,,6.915,1.716881,6.91833,0.003504442,,,6.91375,0.09225074,6.91708,0.6479763,,,6.9175,4.589191,6.91417,0.3122409,6.91958,0.029615,,,,,6.91667,0.0863771,6.91833,0.04417572,,
6.92417,-0.05325765,6.92292,1.224087,6.9262,4.903653,6.92292,0.01530109,6.92167,1.363228,6.92333,21.41081,6.9204,3.773198,6.92542,0.09536032,,,,,6.9225,-0.0005429418,6.92292,0.0393386,6.92292,0.09432379,6.9217,48.60247,6.9217,3.796249,6.925,0.07240869,6.92042,0.01154985,6.9204,0.02028628,,,,,,,6.9225,1.345212,6.9229,4.788302,,,,,,,6.92167,1.714709,6.925,0.0023692,,,6.92042,0.09017769,6.92375,0.78154,,,6.92417,4.579368,6.92083,0.3182132,6.92625,0.02946693,,,,,6.92333,0.08677196,6.925,0.04437315,,
6.93083,-0.05207305,6.92958,1.227739,6.9329,4.915745,6.92958,0.01307996,6.92833,1.368954,6.93,21.93006,6.9271,3.776012,6.93208,0.09560711,,,,,6.92917,-0.0001974334,6.92958,0.03943731,6.92958,0.09580454,6.9283,82.29097,6.9283,3.637068,6.93167,0.0725074,6.92708,0.01085884,6.9271,0.02591313,,,,,,,6.92917,1.349161,6.9296,4.6231,,,,,,,6.92833,1.712636,6.93167,0.00148075,,,6.92708,0.088154,6.93042,0.9376111,,,6.93083,4.568806,6.9275,0.3239882,6.93292,0.0292695,,,,,6.93,0.08667325,6.93167,0.04437315,,
6.9375,-0.05098717,6.93625,1.231935,6.9396,4.928727,6.93625,0.01076012,6.935,1.374679,6.93667,22.33835,6.9337,3.777838,6.93875,0.09560711,,,,,6.93583,0.0005923001,6.93625,0.03953603,6.93625,0.09723593,6.935,114.7255,6.935,3.538796,6.93833,0.07290227,6.93375,0.01016782,6.9337,0.03144126,,,,,,,6.93583,1.353603,6.9363,4.52384,,,,,,,6.935,1.71076,6.93833,0.0007897335,,,6.93375,0.08627838,6.93708,1.11846,,,6.9375,4.557897,6.93417,0.3295163,6.93958,0.02917078,,,,,6.93667,0.08627838,6.93833,0.04427443,,
6.94417,-0.04995064,6.94292,1.236278,6.9463,4.942843,6.94292,0.008687068,6.94167,1.379911,6.94333,22.62907,6.9404,3.779023,6.94542,0.09521224,,,,,6.9425,0.001678184,6.94292,0.03943731,6.94292,0.09886476,6.9417,137.4453,6.9417,3.501431,6.945,0.07359329,6.94042,0.009476802,6.9404,0.03677196,,,,,,,6.9425,1.358638,6.9429,4.46461,,,,,,,6.94167,1.709082,6.945,-9.871668e-05,,,6.94042,0.08440276,6.94375,1.3269,,,6.94417,4.54694,6.94083,0.3350444,6.94625,0.02907206,,,,,6.94333,0.08573544,6.945,0.04437315,,
6.95083,-0.04906219,6.94958,1.240573,6.9529,4.95849,6.94958,0.006959526,6.94833,1.384551,6.95,22.79773,6.9471,3.78001,6.95208,0.09447187,,,,,6.94917,0.003010859,6.94958,0.03943731,6.94958,0.1009872,6.9483,145.2544,6.9483,3.508292,6.95167,0.07438302,6.94708,0.009081935,6.9471,0.04195459,,,,,,,6.94917,1.364018,6.9496,4.431885,,,,,,,6.94833,1.707897,6.95167,-0.001085884,,,6.94708,0.08267522,6.95042,1.565301,,,6.95083,4.536278,6.9475,0.3407206,6.95292,0.02912142,,,,,6.95,0.08494571,6.95167,0.04476802,,
6.9575,-0.04827246,6.95625,1.244719,6.9596,4.975666,6.95625,0.005676209,6.955,1.388845,6.95667,22.84235,6.9538,3.780997,6.95875,0.09368213,,,,,6.95583,0.004195459,6.95625,0.03983218,6.95625,0.1037019,6.955,135.9784,6.955,3.538993,6.95833,0.07517275,6.95375,0.008983218,6.9538,0.0464462,,,,,,,6.95583,1.369891,6.9562,4.41693,,,,,,,6.955,1.707157,6.95833,-0.001727542,,,6.95375,0.08129319,6.95708,1.835933,,,6.9575,4.526259,6.95417,0.3466436,6.95958,0.02892399,,,,,6.95667,0.08395854,6.95833,0.04516288,,
6.96417,-0.04797631,6.96292,1.248618,6.9662,4.993731,6.96292,0.004935834,6.96167,1.392942,6.96333,22.76229,6.9604,3.782083,6.96542,0.09299112,,,,,6.9625,0.005083909,6.96292,0.04062192,6.96292,0.1074038,6.9617,111.9218,6.9617,3.575568,6.965,0.07615992,6.96042,0.009081935,6.9604,0.05004936,,,,,,,6.9625,1.376061,6.9629,4.414363,,,,,,,6.96167,1.707009,6.965,-0.002171767,,,6.96042,0.08030602,6.96375,2.140474,,,6.96417,4.516831,6.96083,0.3524186,6.96625,0.02847976,,,,,6.96333,0.08321816,6.965,0.04545903,,
6.97083,-0.04807502,6.96958,1.252665,6.9729,5.011352,6.96958,0.004985192,6.96833,1.39689,6.97,22.55884,6.9671,3.783712,6.97208,0.09225074,,,,,6.96917,0.005676209,6.96958,0.04151037,6.96958,0.1121915,6.9683,78.96644,6.9683,3.602122,6.97167,0.07694965,6.96708,0.009032577,6.9671,0.05301086,,,,,,,6.96917,1.382428,6.9696,4.421323,,,,,,,6.96833,1.707305,6.97167,-0.002813425,,,6.96708,0.07956565,6.97042,2.480997,,,6.97083,4.508144,6.9675,0.3578973,6.97292,0.02803554,,,,,6.97,0.08252715,6.97167,0.04590326,,
6.9775,-0.04812438,6.97625,1.257009,6.9796,5.027838,6.97625,0.006071076,6.975,1.40074,6.97667,22.23564,6.9737,3.78618,6.97875,0.09165844,,,,,6.97583,0.006071076,6.97625,0.04200395,6.97625,0.1184107,6.975,46.88475,6.975,3.610809,6.97833,0.07729516,6.97375,0.008785785,6.9737,0.05557749,,,,,,,6.97583,1.388697,6.9763,4.435489,,,,,,,6.975,1.707947,6.97833,-0.004195459,,,6.97375,0.07892399,6.97708,2.858934,,,6.9775,4.500346,6.97417,0.3628332,6.97958,0.02788746,,,,,6.97667,0.08183613,6.97833,0.04654492,,
6.98417,-0.04832182,6.98292,1.261599,6.9863,5.042399,6.98292,0.007798618,6.98167,1.404788,6.98333,21.79862,6.9804,3.789536,6.98542,0.09141165,,,,,6.9825,0.006268509,6.98292,0.04220138,6.98292,0.1265548,6.9817,23.59551,6.9817,3.606663,6.985,0.07729516,6.98042,0.008440276,6.9804,0.05725568,,,,,,,6.9825,1.394571,6.9829,4.454985,,,,,,,6.98167,1.708687,6.985,-0.005725568,,,6.98042,0.07847976,6.98375,3.274877,,,6.98417,4.494423,6.98083,0.3668806,6.98625,0.02788746,,,,,6.98333,0.08070089,6.985,0.04698914,,
6.99083,-0.04891412,6.98958,1.266288,6.9929,5.054541,6.98958,0.009871668,6.98833,1.409033,6.99,21.25548,6.9871,3.793485,6.99208,0.09141165,,,,,6.98917,0.006169793,6.98958,0.04225074,6.98958,0.1373643,6.9883,11.11096,6.9883,3.60074,6.99167,0.07754195,6.98708,0.00804541,6.9871,0.05789733,,,,,,,6.98917,1.400247,6.9896,4.478332,,,,,,,6.98833,1.709477,6.99167,-0.006811451,,,6.98708,0.07823297,6.99042,3.729121,,,6.99083,4.490721,6.9875,0.3699901,6.99292,0.02769003,,,,,6.99,0.07936821,6.99167,0.04753208,,
6.9975,-0.04985192,6.99625,1.270928,6.9996,5.064363,6.99625,0.01229023,6.995,1.413574,6.99667,20.61466,6.9938,3.797433,6.99875,0.09136229,,,,,6.99583,0.006169793,6.99625,0.04220138,6.99625,0.1517769,6.995,6.37616,6.995,3.599704,6.99833,0.07818361,6.99375,0.007551826,6.9938,0.05779862,,,,,,,6.99583,1.405577,6.9962,4.504886,,,,,,,6.995,1.710316,6.99833,-0.00745311,,,6.99375,0.07788746,6.99708,4.221323,,,6.9975,4.489289,6.99417,0.3726555,6.99958,0.02739388,,,,,6.99667,0.07788746,6.99833,0.04851925,,
7.00417,-0.05078973,7.00292,1.275765,7.0062,5.072705,7.00292,0.01515301,7.00167,1.418213,7.00333,19.88657,7.0004,3.800691,7.00542,0.09116486,,,,,7.0025,0.006268509,7.00292,0.04190523,7.00292,0.1706318,7.0017,4.855824,7.0017,3.604492,7.005,0.07897335,7.00042,0.006959526,7.0004,0.05705824,,,,,,,7.0025,1.410859,7.0029,4.534551,,,,,,,7.00167,1.711352,7.005,-0.007996051,,,7.00042,0.07704837,7.00375,4.750543,,,7.00417,4.489388,7.00083,0.3754195,7.00625,0.0272458,,,,,7.00333,0.07635735,7.005,0.04965449,,
7.01083,-0.05172754,7.00958,1.280405,7.0129,5.080997,7.00958,0.01850938,7.00833,1.4231,7.01,19.08223,7.0071,3.802665,7.01208,0.09101678,,,,,7.00917,0.006416584,7.00958,0.04141165,7.00958,0.194768,7.0083,4.300494,7.0083,3.616486,7.01167,0.0798618,7.00708,0.006515301,7.0071,0.05562685,,,,,,,7.00917,1.41614,7.0096,4.566881,,,,,,,7.00833,1.712883,7.01167,-0.00834156,,,7.00708,0.07591313,7.01042,5.314758,,,7.01083,4.489635,7.0075,0.3786278,7.01292,0.0272458,,,,,7.01,0.07477789,7.01167,0.0505923,,
7.0175,-0.0529615,7.01625,1.2846,7.0196,5.089882,7.01625,0.02235933,7.015,1.428233,7.01667,18.21338,7.0137,3.803406,7.01875,0.09091807,,,,,7.01583,0.006367226,7.01625,0.04081935,7.01625,0.2253702,7.015,4.042053,7.015,3.637957,7.01833,0.08084896,7.01375,0.006416584,7.0137,0.05350444,,,,,,,7.01583,1.421323,7.0163,4.601579,,,,,,,7.015,1.714956,7.01833,-0.008193485,,,7.01375,0.07502468,7.01708,5.911155,,,7.0175,4.488845,7.01417,0.3824284,7.01958,0.02709773,,,,,7.01667,0.07300099,7.01833,0.05153011,,
7.02417,-0.05439289,7.02292,1.288253,7.0263,5.099605,7.02292,0.02655479,7.02167,1.433514,7.02333,17.29225,7.0204,3.803307,7.02542,0.09101678,,,,,7.0225,0.006317868,7.02292,0.04022705,7.02292,0.2636229,7.0217,3.894867,7.0217,3.667868,7.025,0.08188549,7.02042,0.006268509,7.0204,0.05083909,,,,,,,7.0225,1.42616,7.0229,4.638006,,,,,,,7.02167,1.717621,7.025,-0.007847976,,,7.02042,0.07433366,7.02375,6.536673,,,7.02417,4.486624,7.02083,0.3872162,7.02625,0.02704837,,,,,7.02333,0.07117473,7.025,0.05286278,,
7.03083,-0.05547878,7.02958,1.291461,7.0329,5.110118,7.02958,0.03099704,7.02833,1.438894,7.03,16.331,7.0271,3.803011,7.03208,0.09141165,,,,,7.02917,0.006219151,7.02958,0.03948667,7.02958,0.3105627,7.0283,3.801283,7.0283,3.702863,7.03167,0.08272458,7.02708,0.005923001,7.0271,0.04738401,,,,,,,7.02917,1.430503,7.0296,4.675222,,,,,,,7.02833,1.720632,7.03167,-0.007699901,,,7.02708,0.07374136,7.03042,7.186723,,,7.03083,4.483268,7.0275,0.3932379,7.03292,0.02719645,,,,,7.03,0.0695459,7.03167,0.05424482,,
7.0375,-0.05607108,7.03625,1.294521,7.0396,5.121471,7.03625,0.03543929,7.035,1.444373,7.03667,15.3424,7.0338,3.803406,7.03875,0.09205331,,,,,7.03583,0.005923001,7.03625,0.0387463,7.03625,0.3671767,7.035,3.740276,7.035,3.743287,7.03833,0.08302073,7.03375,0.005429418,7.0338,0.04264561,,,,,,,7.03583,1.434353,7.0362,4.711747,,,,,,,7.035,1.723988,7.03833,-0.007601185,,,7.03375,0.0730997,7.03708,7.855923,,,7.0375,4.479368,7.03417,0.4002962,7.03958,0.02759131,,,,,7.03667,0.06816387,7.03833,0.05513327,,
7.04417,-0.0565153,7.04292,1.297088,7.0462,5.133514,7.04292,0.03923988,7.04167,1.449901,7.04333,14.33845,7.0404,3.805627,7.04542,0.0928924,,,,,7.0425,0.005429418,7.04292,0.03800592,7.04292,0.4351431,7.0417,3.703011,7.0417,3.804788,7.045,0.08272458,7.04042,0.005034551,7.0404,0.03632774,,,,,,,7.0425,1.437562,7.0429,4.746002,,,,,,,7.04167,1.727887,7.045,-0.007403751,,,7.04042,0.07265548,7.04375,8.538055,,,7.04417,4.475666,7.04083,0.4084896,7.04625,0.02793682,,,,,7.04333,0.06697927,7.045,0.05567621,,
7.05083,-0.05700888,7.04958,1.299358,7.0529,5.145755,7.04958,0.04175716,7.04833,1.455183,7.05,13.3309,7.0471,3.811155,7.05208,0.09343534,,,,,7.04917,0.004787759,7.04958,0.03726555,7.04958,0.5169299,7.0483,3.684847,7.0483,4.134995,7.05167,0.08203356,7.04708,0.004985192,7.0471,0.02862784,,,,,,,7.04917,1.440276,7.0496,4.777196,,,,,,,7.04833,1.731935,7.05167,-0.007107601,,,7.04708,0.07270484,7.05042,9.226308,,,7.05083,4.472902,7.0475,0.4180652,7.05292,0.02818361,,,,,7.05,0.06594274,7.05167,0.05641658,,
7.0575,-0.05755183,7.05625,1.301579,7.0596,5.157848,7.05625,0.04313919,7.055,1.460267,7.05667,12.33055,7.0537,3.820829,7.05875,0.09373149,,,,,7.05583,0.004146101,7.05625,0.03652517,7.05625,0.6151037,7.055,3.682034,7.055,6.571471,7.05833,0.08114511,7.05375,0.005182626,7.0537,0.0195459,,,,,,,7.05583,1.442498,7.0563,4.805726,,,,,,,7.055,1.736278,7.05833,-0.006860809,,,7.05375,0.07295163,7.05708,9.913179,,,7.0575,4.471224,7.05417,0.4297631,7.05958,0.0284304,,,,,7.05667,0.06535044,7.05833,0.05720632,,
7.06417,-0.05819348,7.06292,1.303998,7.0663,5.169891,7.06292,0.04387957,7.06167,1.465449,7.06333,11.34714,7.0604,3.834452,7.06542,0.09383021,,,,,7.0625,0.003652517,7.06292,0.03583416,7.06292,0.7320829,7.0617,3.690573,7.0617,15.99926,7.065,0.08005923,7.06042,0.005676209,7.0604,0.009131293,,,,,,,7.0625,1.444521,7.0629,4.832577,,,,,,,7.06167,1.740869,7.065,-0.006465943,,,7.06042,0.07324778,7.06375,10.59042,,,7.06417,4.470484,7.06083,0.4443238,7.06625,0.02872655,,,,,7.06333,0.06520237,7.065,0.05779862,,
7.07083,-0.05908193,7.06958,1.306713,7.0729,5.182626,7.06958,0.04432379,7.06833,1.470731,7.07,10.38949,7.0671,3.851333,7.07208,0.09373149,,,,,7.06917,0.003307009,7.06958,0.03524186,7.06958,0.870385,7.0683,3.706614,7.0683,36.66505,7.07167,0.07892399,7.06708,0.006219151,7.0671,-0.002319842,,,,,,,7.06917,1.446397,7.0696,4.858243,,,,,,,7.06833,1.745459,7.07167,-0.005972359,,,7.06708,0.07354393,7.07042,11.25015,,,7.07083,4.46999,7.0675,0.4623396,7.07292,0.02877591,,,,,7.07,0.06535044,7.07167,0.05799605,,
7.0775,-0.06011846,7.07625,1.309773,7.0796,5.196693,7.07625,0.04437315,7.075,1.475716,7.07667,9.464906,7.0738,3.871175,7.07875,0.0934847,,,,,7.07583,0.003455084,7.07625,0.03464956,7.07625,1.032577,7.075,3.727443,7.075,67.70365,7.07833,0.07798618,7.07375,0.006564659,7.0738,-0.01465943,,,,,,,7.07583,1.448026,7.0762,4.88307,,,,,,,7.075,1.749654,7.07833,-0.005577493,,,7.07375,0.07398815,7.07708,11.88411,,,7.0775,4.469348,7.07417,0.484847,7.07958,0.02882527,,,,,7.07667,0.0653998,7.07833,0.05809477,,
7.08417,-0.06115499,7.08292,1.313179,7.0862,5.211797,7.08292,0.044077,7.08167,1.480355,7.08333,8.579615,7.0804,3.894225,7.08542,0.09308983,,,,,7.0825,0.003998026,7.08292,0.03410661,7.08292,1.221422,7.0817,3.751431,7.0817,101.7693,7.085,0.07729516,7.08042,0.006663376,7.0804,-0.02788746,,,,,,,7.0825,1.449556,7.0829,4.907009,,,,,,,7.08167,1.752863,7.085,-0.005231984,,,7.08042,0.07443238,7.08375,12.48351,,,7.08417,4.468361,7.08083,0.5127838,7.08625,0.02882527,,,,,7.08333,0.0653998,7.085,0.05814413,,
7.09083,-0.06209279,7.08958,1.316831,7.0929,5.22769,7.08958,0.04368213,7.08833,1.484946,7.09,7.738796,7.0871,3.920286,7.09208,0.09279368,,,,,7.08917,0.004590326,7.08958,0.03366239,7.08958,1.439388,7.0883,3.777443,7.0883,129.1155,7.09167,0.07675222,7.08708,0.006465943,7.0871,-0.04210267,,,,,,,7.08917,1.451185,7.0896,4.930059,,,,,,,7.08833,1.755331,7.09167,-0.004886476,,,7.08708,0.07458045,7.09042,13.04018,,,7.09083,4.467325,7.0875,0.5472853,7.09292,0.02887463,,,,,7.09,0.06579467,7.09167,0.05804541,,
