Method 1_Time / min,Method 1_Absorbance / mAu,Method 2_Time / min,Method 2_Absorbance / mAu,Method 3_Time / min,Method 3_Absorbance / mAu,Method 4_Time / min,Method 4_Absorbance / mAu,Method 5_Time / min,Method 5_Absorbance / mAu,Method 6_Time / min,Method 6_Absorbance / mAu,Method 7_Time / min,Method 7_Absorbance / mAu,Method 8_Time / min,Method 8_Absorbance / mAu,Method 9_Time / min,Method 9_Absorbance / mAu,Method 10_Time / min,Method 10_Absorbance / mAu,Method 11_Time / min,Method 11_Absorbance / mAu,Method 12_Time / min,Method 12_Absorbance / mAu,Method 13_Time / min,Method 13_Absorbance / mAu,Method 14_Time / min,Method 14_Absorbance / mAu,Method 15_Time / min,Method 15_Absorbance / mAu,Method 16_Time / min,Method 16_Absorbance / mAu,Method 17_Time / min,Method 17_Absorbance / mAu,Method 18_Time / min,Method 18_Absorbance / mAu,Method 19_Time / min,Method 19_Absorbance / mAu,Method 20_Time / min,Method 20_Absorbance / mAu,Method 21_Time / min,Method 21_Absorbance / mAu,Method 22_Time / min,Method 22_Absorbance / mAu,Method 23_Time / min,Method 23_Absorbance / mAu,Method 24_Time / min,Method 24_Absorbance / mAu,Method 25_Time / min,Method 25_Absorbance / mAu,Method 26_Time / min,Method 26_Absorbance / mAu,Method 27_Time / min,Method 27_Absorbance / mAu,Method 28_Time / min,Method 28_Absorbance / mAu,Method 29_Time / min,Method 29_Absorbance / mAu,Method 30_Time / min,Method 30_Absorbance / mAu,Method 31_Time / min,Method 31_Absorbance / mAu,Method 32_Time / min,Method 32_Absorbance / mAu,Method 33_Time / min,Method 33_Absorbance / mAu,Method 34_Time / min,Method 34_Absorbance / mAu,Method 35_Time / min,Method 35_Absorbance / mAu,Method 36_Time / min,Method 36_Absorbance / mAu,Method 37_Time / min,Method 37_Absorbance / mAu,Method 38_Time / min,Method 38_Absorbance / mAu,Method 39_Time / min,Method 39_Absorbance / mAu,Method 40_Time / min,Method 40_Absorbance / mAu,Method 41_Time / min,Method 41_Absorbance / mAu,Method 42_Time / min,Method 42_Absorbance / mAu,Method 43_Time / min,Method 43_Absorbance / mAu,Method 44_Time / min,Method 44_Absorbance / mAu,Method 45_Time / min,Method 45_Absorbance / mAu,Method 46_Time / min,Method 46_Absorbance / mAu,Method 47_Time / min,Method 47_Absorbance / mAu,Method 48_Time / min,Method 48_Absorbance / mAu,Method 49_Time / min,Method 49_Absorbance / mAu,Method 50_Time / min,Method 50_Absorbance / mAu
1.45833,0.05421858,1.45542,0.03843591,1.4587,0.02233915,1.4575,-0.03337132,1.45583,0.02222137,1.45792,0.03867147,1.4596,4.026465,1.45625,55.50903,1.45667,0.1772213,1.455,2.785524,1.4538,0.09135889,1.45708,0.03788626,1.4571,0.2718388,1.45583,0.01393743,1.45417,0.765617,1.4579,0.2701899,1.4579,0.3591539,1.4546,-0.001531155,1.45958,0.5475644,1.455,0.08727581,1.455,11.85121,1.45875,0.01805977,1.4554,0.530604,1.45708,0.3801975,1.45917,0.01507598,1.4542,0.0020808,1.4596,0.2109067,1.4563,1.088062,1.4579,3.671709,1.4579,0.3551493,1.4567,48.81038,1.4567,114.266,1.46,75.64092,1.4554,-0.01264184,1.4538,3.573833,1.4554,0.004632724,1.4575,13.94246,1.4592,43.92305,1.45417,0.8160661,1.45625,0.02265324,1.4596,31.75548,1.46,-0.006752784,1.4583,7.223673,1.46,0.01829533,1.4554,22.52234,1.4538,26.25322,1.4587,0.5465437,1.45583,0.0879825,1.45583,53.82397,1.45792,0.01264184
1.465,0.0503318,1.46208,0.03792552,1.4654,0.02245693,1.46417,-0.03191868,1.4625,0.02237841,1.46458,0.03753292,1.4663,2.960232,1.46292,48.75063,1.46333,0.1816577,1.46167,5.679838,1.4604,0.07836371,1.46375,0.03482395,1.4638,0.2747048,1.4625,0.01358409,1.46083,0.567234,1.4646,0.2843236,1.4646,0.3652,1.4612,-0.00109929,1.46625,0.5547098,1.46167,0.0857054,1.4617,20.43416,1.46542,0.02092578,1.4621,0.5344122,1.46375,0.4129014,1.46583,0.01511524,1.4608,0.001805977,1.4663,0.2933535,1.4629,0.9334939,1.4646,3.331321,1.4646,0.3596643,1.4633,45.9686,1.4633,105.6095,1.46667,74.4085,1.4621,-0.0124848,1.4604,2.825334,1.4621,0.004946807,1.46417,10.29446,1.4658,50.17024,1.46083,2.068943,1.46292,0.02151468,1.4663,23.1211,1.46667,-0.005928316,1.465,14.39859,1.4667,0.01955167,1.4621,15.80136,1.4604,18.97481,1.4654,0.4943274,1.4625,0.07483027,1.4625,62.00414,1.46458,0.01158181
1.47167,0.04781914,1.46875,0.0376507,1.4721,0.02265324,1.47083,-0.03074087,1.46917,0.02241767,1.47125,0.03639437,1.4729,2.168822,1.46958,40.48196,1.47,0.1858193,1.46833,10.25689,1.4671,0.06776341,1.47042,0.03227203,1.4704,0.2773745,1.46917,0.01299518,1.4675,0.427742,1.4712,0.2988107,1.4712,0.3712461,1.4679,-0.0005889056,1.47292,0.5618159,1.46833,0.08503797,1.4683,31.45753,1.47208,0.02351696,1.4688,0.5386916,1.47042,0.5348833,1.4725,0.01511524,1.4675,0.001727456,1.4729,0.5456407,1.4696,0.8280405,1.4712,3.094228,1.4712,0.3668097,1.47,40.36375,1.47,91.92601,1.47333,66.09774,1.4688,-0.01279888,1.4671,2.230892,1.4688,0.005064588,1.47083,7.779168,1.4725,52.15427,1.4675,4.611092,1.46958,0.02096504,1.4729,16.63843,1.47333,-0.004829026,1.4717,25.03473,1.4733,0.02033687,1.4688,10.54852,1.4671,12.99856,1.4721,0.4545959,1.46917,0.06391589,1.46917,66.36102,1.47125,0.01056104
1.47833,0.0463665,1.47542,0.0374544,1.4788,0.02292806,1.4775,-0.02964158,1.47583,0.02273176,1.47792,0.03513803,1.4796,1.593264,1.47625,32.10902,1.47667,0.1897846,1.475,16.56427,1.4737,0.0592439,1.47708,0.03015197,1.4771,0.2803976,1.47583,0.01197441,1.47417,0.328492,1.4779,0.3135726,1.4779,0.3770566,1.4746,-0.000314083,1.47958,0.5683332,1.475,0.08472389,1.475,43.69224,1.47875,0.02599037,1.4754,0.5432065,1.47708,0.9458609,1.47917,0.01472264,1.4742,0.001884498,1.4796,1.229399,1.4763,0.7520325,1.4779,2.911471,1.4779,0.3889133,1.4767,33.26948,1.4767,75.5911,1.48,52.99208,1.4754,-0.01338779,1.4737,1.756234,1.4754,0.00530015,1.4775,5.997572,1.4792,49.55456,1.47417,9.021798,1.47625,0.02084726,1.4796,12.11112,1.48,-0.003533434,1.4783,37.93243,1.48,0.0206117,1.4754,6.780581,1.4737,8.523663,1.4788,0.4240906,1.47583,0.054886,1.47583,66.26476,1.47792,0.00946175
1.485,0.04542425,1.48208,0.03717957,1.4854,0.02335992,1.48417,-0.02869933,1.4825,0.02324214,1.48458,0.0338817,1.4863,1.179656,1.48292,24.6636,1.48333,0.1937892,1.48167,24.13539,1.4804,0.05233408,1.48375,0.02822821,1.4837,0.2841273,1.4825,0.01044326,1.48083,0.256527,1.4846,0.3283345,1.4846,0.3825923,1.4812,-0.0001570415,1.48625,0.5737511,1.48167,0.08492019,1.4817,55.2576,1.48542,0.02822821,1.4821,0.5475644,1.48375,2.096504,1.48583,0.01413373,1.4808,0.00212006,1.4863,2.816147,1.4829,0.6955368,1.4846,2.764087,1.4846,0.4729697,1.4833,25.99602,1.4833,58.89594,1.48667,38.6041,1.4821,-0.01405521,1.4804,1.378746,1.4821,0.005653494,1.48417,4.675989,1.4858,43.15677,1.48083,15.61173,1.48292,0.02108282,1.4863,9.044255,1.48667,-0.002551924,1.485,50.82833,1.4867,0.02037613,1.4821,4.264697,1.4804,5.421779,1.4854,0.4005736,1.4825,0.04758357,1.4825,61.99072,1.48458,0.008558761
1.49167,0.04503165,1.48875,0.03690475,1.4921,0.02398809,1.49083,-0.02783561,1.48917,0.02355622,1.49125,0.03250759,1.4929,0.8828873,1.48958,18.6568,1.49,0.1979115,1.48833,31.98362,1.4871,0.04660206,1.49042,0.02630445,1.4904,0.2885245,1.48917,0.008912105,1.4875,0.203565,1.4912,0.3430571,1.4912,0.387971,1.4879,0.0001963019,1.49292,0.5779912,1.48833,0.08558761,1.4883,64.07372,1.49208,0.03026975,1.4888,0.5520009,1.49042,4.746815,1.4925,0.01370187,1.4875,0.002394883,1.4929,5.946101,1.4896,0.6531356,1.4912,2.642616,1.4912,0.7631039,1.49,19.5126,1.49,43.64646,1.49333,26.12982,1.4888,-0.0147619,1.4871,1.080485,1.4888,0.006163879,1.49083,3.655259,1.4925,34.61395,1.4875,24.14277,1.48958,0.0213969,1.4929,6.931498,1.49333,-0.001963019,1.4917,61.11882,1.4933,0.01951241,1.4888,2.678303,1.4871,3.4036,1.4921,0.3825531,1.48917,0.04173378,1.48917,54.56858,1.49125,0.007773554
1.49833,0.04507091,1.49542,0.03651215,1.4988,0.02457699,1.4975,-0.02654001,1.49583,0.02394883,1.49792,0.03078013,1.4996,0.669036,1.49625,14.13228,1.49667,0.2020339,1.495,38.81677,1.4937,0.04189082,1.49708,0.02449847,1.4971,0.2931965,1.49583,0.007734294,1.49417,0.163991,1.4979,0.357662,1.4979,0.3932319,1.4946,0.001177811,1.49958,0.5808965,1.495,0.08645134,1.495,68.45588,1.49875,0.03250759,1.4954,0.5566336,1.49708,9.801313,1.49917,0.01350557,1.4942,0.002866007,1.4996,11.20774,1.4963,0.6210599,1.4979,2.581527,1.4979,1.60198,1.4967,14.2841,1.4967,30.94181,1.5,17.12329,1.4954,-0.01574341,1.4937,0.8467285,1.4954,0.006988347,1.4975,2.850185,1.4992,25.84204,1.49417,33.72556,1.49625,0.02155395,1.4996,5.40211,1.5,-0.001688196,1.4983,66.56883,1.5,0.01817755,1.4954,1.717641,1.4937,2.152686,1.4988,0.3691653,1.49583,0.03702253,1.49583,45.41401,1.49792,0.007223909
1.505,0.04538499,1.50208,0.03584472,1.5054,0.0249696,1.50417,-0.02194655,1.5025,0.02434143,1.50458,0.02909194,1.5063,0.5141146,1.50292,10.84446,1.50333,0.2060384,1.50167,43.40105,1.5004,0.03780774,1.50375,0.02300658,1.5037,0.2982218,1.5025,0.007145388,1.50083,0.134113,1.5046,0.371992,1.5046,0.3982572,1.5012,0.003023049,1.50625,0.5826632,1.50167,0.08739359,1.5017,67.66062,1.50542,0.03505951,1.5021,0.5611878,1.50375,17.87949,1.50583,0.01334853,1.5008,0.003454913,1.5063,18.79041,1.5029,0.5966399,1.5046,3.263911,1.5046,3.611915,1.5033,10.34024,1.5033,21.14144,1.50667,11.40934,1.5021,-0.0168427,1.5004,0.6648352,1.5021,0.008126897,1.50417,2.21295,1.5058,18.31245,1.50083,42.96569,1.50292,0.02147542,1.5063,4.238157,1.50667,-0.001413373,1.505,65.94043,1.5067,0.01652862,1.5021,1.147384,1.5004,1.400928,1.5054,0.3595072,1.5025,0.03325354,1.5025,35.92324,1.50458,0.006949086
1.51167,0.04554203,1.50875,0.03490247,1.5121,0.02500886,1.51083,-0.003337132,1.50917,0.02489108,1.51125,0.02760004,1.5129,0.4008092,1.50958,8.453976,1.51,0.2097682,1.50833,44.93004,1.5071,0.03431357,1.51042,0.02182877,1.5104,0.3035219,1.50917,0.007577252,1.5075,0.111342,1.5112,0.386008,1.5112,0.4031648,1.5079,0.005771275,1.51292,0.5837625,1.50833,0.08845362,1.5083,62.12593,1.51208,0.03796478,1.5088,0.5656242,1.51042,28.82991,1.5125,0.01311296,1.5075,0.004122339,1.5129,28.20948,1.5096,0.5780305,1.5112,7.46536,1.5112,7.625503,1.51,7.468736,1.51,14.0483,1.51333,7.967814,1.5088,-0.01798125,1.5071,0.5240867,1.5088,0.009383229,1.51083,1.711556,1.5125,12.65986,1.5075,50.30129,1.50958,0.02108282,1.5129,3.32712,1.51333,-0.001256332,1.5117,59.49525,1.5133,0.01487968,1.5088,0.8073111,1.5071,0.9532026,1.5121,0.3529115,1.50917,0.03026975,1.50917,27.17387,1.51125,0.006635003
1.51833,0.04542425,1.51542,0.03372466,1.5188,0.02481256,1.5175,0.06250252,1.51583,0.0253622,1.51792,0.02634371,1.5196,0.3168705,1.51625,6.663035,1.51667,0.2132231,1.515,43.26006,1.5137,0.03144756,1.51708,0.02088652,1.5171,0.3089399,1.51583,0.01087512,1.51417,0.093793,1.5179,0.4015944,1.5179,0.4079153,1.5146,0.009579531,1.51958,0.5849403,1.515,0.08990626,1.515,53.26914,1.51875,0.04138043,1.5154,0.5698643,1.51708,41.50587,1.51917,0.01299518,1.5142,0.004554203,1.5196,38.28829,1.5163,0.5640931,1.5179,18.39403,1.5179,14.37597,1.5167,5.397673,1.5167,9.178526,1.52,5.842022,1.5154,-0.0191198,1.5137,0.4157281,1.5154,0.01024696,1.5175,1.320837,1.5192,8.781368,1.51417,54.42277,1.51625,0.02057244,1.5196,2.61109,1.52,-0.001256332,1.5183,49.00672,1.52,0.01323075,1.5154,0.5984851,1.5137,0.6821883,1.5188,0.3486714,1.51583,0.02783561,1.51583,19.79536,1.51792,0.006360181
1.525,0.04538499,1.52208,0.03223277,1.5254,0.02438069,1.52417,0.264026,1.5225,0.02544072,1.52458,0.02500886,1.5263,0.2537398,1.52292,5.267525,1.52333,0.216521,1.52167,38.93063,1.5204,0.0291312,1.52375,0.01998353,1.5237,0.3141615,1.5225,0.02410587,1.52083,0.0800912,1.5246,0.4280166,1.5246,0.4125873,1.5212,0.0145656,1.52625,0.5865892,1.52167,0.09151593,1.5217,42.95968,1.52542,0.04511017,1.5221,0.5741044,1.52375,53.93398,1.52583,0.01303444,1.5208,0.004868286,1.5263,47.4122,1.5229,0.5540424,1.5246,35.24584,1.5246,24.04847,1.5233,3.89726,1.5233,5.979394,1.52667,4.459978,1.5221,-0.02033687,1.5204,0.3323783,1.5221,0.01067882,1.52417,1.01967,1.5258,6.222377,1.52083,54.65609,1.52292,0.01974797,1.5263,2.053946,1.52667,-0.001295592,1.525,37.05327,1.5267,0.01177811,1.5221,0.4637828,1.5204,0.5115627,1.5254,0.3464728,1.5225,0.02575481,1.5225,13.99522,1.52458,0.006242399
1.53167,0.04534573,1.52875,0.03038753,1.5321,0.02398809,1.53083,0.7954152,1.52917,0.02540146,1.53125,0.02383105,1.5329,0.2059599,1.52958,4.150332,1.53,0.2197011,1.52833,32.96101,1.5271,0.02748226,1.53042,0.01923758,1.5304,0.3194224,1.52917,0.06956938,1.5275,0.069059,1.5312,0.5029254,1.5312,0.4171022,1.5279,0.02171099,1.53292,0.5887093,1.52833,0.09332191,1.5283,32.93506,1.53208,0.04927177,1.5288,0.578266,1.53042,63.79834,1.5325,0.01303444,1.5275,0.005182369,1.5329,53.94509,1.5296,0.547054,1.5312,52.50934,1.5312,35.95402,1.53,2.804486,1.53,3.95246,1.53333,3.536889,1.5288,-0.02151468,1.5271,0.2681091,1.5288,0.01083586,1.53083,0.7896046,1.5325,4.519379,1.5275,51.16628,1.52958,0.01880572,1.5329,1.627107,1.53333,-0.001256332,1.5317,25.97333,1.5333,0.0106003,1.5288,0.3717565,1.5271,0.398375,1.5321,0.3460409,1.52917,0.02414513,1.52917,9.682001,1.53125,0.006203139
1.53833,0.04491387,1.53542,0.02834599,1.5388,0.02390957,1.5375,2.004046,1.53583,0.02520516,1.53792,0.0228888,1.5396,0.1698404,1.53625,3.249856,1.53667,0.2227241,1.535,26.50425,1.5337,0.02712892,1.53708,0.01845238,1.5371,0.3248011,1.53583,0.2063133,1.53417,0.0601076,1.5379,0.7444945,1.5379,0.4214994,1.5346,0.03549138,1.53958,0.5914183,1.535,0.09555975,1.535,24.38454,1.53875,0.05433636,1.5354,0.5825062,1.53708,69.10399,1.53917,0.01303444,1.5342,0.005496452,1.5396,56.68421,1.5362,0.5423821,1.5379,64.65822,1.5379,48.52586,1.5367,2.010602,1.5367,2.70131,1.54,2.920618,1.5354,-0.02245693,1.5337,0.2181699,1.5354,0.01071808,1.5375,0.6147782,1.5392,3.347693,1.53417,44.87641,1.53625,0.01802051,1.5396,1.30529,1.54,-0.00109929,1.5383,17.14854,1.54,0.009854354,1.5354,0.3051316,1.5337,0.3188335,1.5388,0.3469047,1.53583,0.02281028,1.53583,6.610465,1.53792,0.006124618
1.545,0.04420718,1.54208,0.02638297,1.5454,0.02410587,1.54417,4.388446,1.5425,0.02500886,1.54458,0.02198581,1.5462,0.1427507,1.54292,2.53041,1.54333,0.2257471,1.54167,20.5024,1.5404,0.03187942,1.54375,0.01754939,1.5437,0.3301797,1.5425,0.5668805,1.54083,0.0530408,1.5446,1.44223,1.5446,0.4255039,1.5413,0.07267095,1.54625,0.5945591,1.54167,0.09850428,1.5417,17.8034,1.54542,0.06285586,1.5421,0.5869426,1.54375,68.82976,1.54583,0.0130737,1.5408,0.005771275,1.5462,55.23134,1.5429,0.5393983,1.5446,70.09716,1.5446,59.6411,1.5433,1.440228,1.5433,1.936518,1.54667,2.513017,1.5421,-0.0232814,1.5404,0.1790273,1.5421,0.0106003,1.54417,0.4820389,1.5458,2.518514,1.54083,37.12449,1.54292,0.01727456,1.5462,1.065998,1.54667,-0.0007852075,1.545,10.92145,1.5467,0.00946175,1.5421,0.2542109,1.5404,0.2596681,1.5454,0.3487106,1.5425,0.02171099,1.5425,4.49441,1.54458,0.005849796
1.55167,0.04353975,1.54875,0.02449847,1.5521,0.02438069,1.55083,8.496063,1.54917,0.02445921,1.55125,0.02096504,1.5529,0.123042,1.54958,1.964668,1.55,0.2289272,1.54833,15.48904,1.5471,0.05465044,1.55042,0.01648936,1.5504,0.3355584,1.54917,1.399279,1.5475,0.0475051,1.5513,3.131407,1.5513,0.4291551,1.5479,0.1835422,1.55292,0.5981318,1.54833,0.1019985,1.5483,13.10327,1.55208,0.08319273,1.5488,0.5915361,1.55042,63.29306,1.5525,0.01319149,1.5475,0.006085358,1.5529,50.12101,1.5496,0.5378279,1.5513,68.39514,1.5513,67.17222,1.55,1.037024,1.55,1.462292,1.55333,2.244516,1.5488,-0.02402735,1.5471,0.1482472,1.5488,0.01036474,1.55083,0.3814145,1.5525,1.92635,1.5475,29.22954,1.54958,0.01652862,1.5529,0.8897971,1.55333,-0.0001963019,1.5517,6.943079,1.5533,0.00946175,1.5488,0.213812,1.5471,0.2132231,1.5521,0.3512626,1.54917,0.02076874,1.54917,3.071103,1.55125,0.005810535
1.55833,0.04299011,1.55542,0.02273176,1.5588,0.02461625,1.5575,14.72142,1.55583,0.02383105,1.55792,0.01986575,1.5596,0.1094579,1.55625,1.526404,1.55667,0.2324607,1.555,11.59198,1.5537,0.1347809,1.55708,0.01511524,1.5571,0.3409763,1.55583,3.087122,1.55417,0.0430686,1.5579,6.527744,1.5579,0.4327278,1.5546,0.4946022,1.55958,0.6019793,1.555,0.1059637,1.555,9.874063,1.55875,0.1407484,1.5554,0.5962866,1.55708,53.99939,1.55917,0.01323075,1.5542,0.006438701,1.5596,42.60736,1.5562,0.5379849,1.5579,58.44024,1.5579,69.63291,1.5567,0.7561155,1.5567,1.155079,1.56,2.06592,1.5554,-0.0249696,1.5537,0.1238272,1.5554,0.009736573,1.5575,0.3048175,1.5592,1.505753,1.55417,22.16566,1.55625,0.01566489,1.5596,0.7606305,1.56,0.0007459471,1.5583,4.598999,1.56,0.009736573,1.5554,0.1807155,1.5537,0.1753761,1.5588,0.3543249,1.55583,0.02006205,1.55583,2.127912,1.55792,0.006242399
1.565,0.04236194,1.56208,0.02127912,1.5654,0.02485182,1.56417,23.09299,1.5625,0.02343844,1.56458,0.01884498,1.5662,0.1008599,1.56292,1.1901,1.56333,0.2365045,1.56167,8.675365,1.5604,0.3741121,1.56375,0.01358409,1.5637,0.346355,1.5625,6.103535,1.56083,0.0394174,1.5646,12.22183,1.5646,0.4363005,1.5613,1.267403,1.56625,0.6058268,1.56167,0.1102039,1.5617,7.644466,1.56542,0.3008522,1.5621,0.6011941,1.56375,43.05418,1.56583,0.01319149,1.5608,0.006713524,1.5662,34.20525,1.5629,0.5397516,1.5646,42.00216,1.5646,66.68818,1.5633,0.5616196,1.5633,0.9421705,1.56667,1.944213,1.5621,-0.02606889,1.5604,0.1042756,1.5621,0.008676543,1.56417,0.246084,1.5658,1.209808,1.56083,16.43722,1.56292,0.01487968,1.5662,0.6658952,1.56667,0.001805977,1.565,3.298657,1.5667,0.009893614,1.5621,0.153194,1.5604,0.1437715,1.5654,0.3575835,1.5625,0.01959093,1.5625,1.506067,1.56458,0.006870565
1.57167,0.04193008,1.56875,0.02014057,1.5721,0.0249696,1.57083,33.17721,1.56917,0.02339918,1.57125,0.01778495,1.5729,0.09622718,1.56958,0.933062,1.57,0.2411372,1.56833,6.509488,1.5671,0.9881051,1.57042,0.01189589,1.5704,0.3516552,1.56917,10.8721,1.5675,0.0369048,1.5713,20.22494,1.5713,0.4397554,1.5679,2.940445,1.57292,0.6098706,1.56833,0.1145618,1.5683,6.038991,1.57208,0.7062549,1.5688,0.6065335,1.57042,32.45259,1.5725,0.01311296,1.5675,0.006870565,1.5729,26.22401,1.5696,0.5430495,1.5713,24.94353,1.5713,59.25619,1.57,0.4263677,1.57,0.7826556,1.57333,1.858468,1.5688,-0.02708966,1.5671,0.08833584,1.5688,0.00730243,1.57083,0.2006205,1.5725,1.003103,1.5675,12.13314,1.56958,0.01429078,1.5729,0.5960903,1.57333,0.002944528,1.5717,2.598212,1.5733,0.009972135,1.5688,0.1299518,1.5671,0.1169959,1.5721,0.3609991,1.56917,0.0191198,1.56917,1.09399,1.57125,0.007420211
1.57833,0.04196934,1.57542,0.0191198,1.5788,0.02489108,1.5775,44.17683,1.57583,0.02359548,1.57792,0.01676418,1.5796,0.09520641,1.57625,0.7368387,1.57667,0.2462411,1.575,4.884579,1.5737,2.346907,1.57708,0.01008992,1.5771,0.3568375,1.57583,17.56175,1.57417,0.0370225,1.5779,29.66765,1.5779,0.4430141,1.5746,6.092111,1.57958,0.6140715,1.575,0.1186056,1.575,4.819054,1.57875,1.618391,1.5754,0.6122263,1.57708,23.54951,1.57917,0.01311296,1.5742,0.006949086,1.5796,19.49207,1.5762,0.5472896,1.5779,12.86378,1.5779,49.12603,1.5767,0.3308472,1.5767,0.6542349,1.58,1.796123,1.5754,-0.02767856,1.5737,0.07526214,1.5754,0.005849796,1.5775,0.1653647,1.5792,0.8586244,1.57417,9.070756,1.57625,0.01397669,1.5796,0.5442273,1.58,0.004318641,1.5783,2.214992,1.58,0.0100114,1.5754,0.1102824,1.5737,0.0944212,1.5788,0.3645326,1.57583,0.01880572,1.57583,0.8167336,1.57792,0.008126897
1.585,0.04255825,1.58208,0.01817755,1.5854,0.02481256,1.58417,55.16671,1.5825,0.02379179,1.58458,0.01574341,1.5862,0.09724795,1.58292,0.5868641,1.58333,0.251659,1.58167,3.651333,1.5804,4.946572,1.58375,0.00836246,1.5837,0.3617451,1.5825,25.89838,1.58083,0.0449139,1.5846,38.92207,1.5846,0.4464297,1.5813,11.2777,1.58625,0.6183116,1.58167,0.1224138,1.5817,3.855604,1.58542,3.434026,1.5821,0.6180761,1.58375,16.87069,1.58583,0.01311296,1.5808,0.006949086,1.5862,14.31739,1.5829,0.5520009,1.5846,6.710069,1.5846,38.3171,1.5833,0.2618667,1.5833,0.5458762,1.58667,1.74956,1.5821,-0.02748226,1.5804,0.06454405,1.5821,0.0041616,1.58417,0.1378039,1.5858,0.7570185,1.58083,6.951167,1.58292,0.01409447,1.5862,0.5053203,1.58667,0.006006837,1.585,1.991051,1.5867,0.01063956,1.5821,0.09379303,1.5804,0.07553696,1.5854,0.3683408,1.5825,0.0187272,1.5825,0.6253785,1.58458,0.01028622
1.59167,0.04318641,1.58875,0.0172353,1.5921,0.02473404,1.59083,65.33307,1.58917,0.02418439,1.59125,0.01491894,1.5929,0.1018414,1.58958,0.471949,1.59,0.257234,1.58833,2.71352,1.5871,9.263328,1.59042,0.006674264,1.5904,0.3659459,1.58917,35.09316,1.5875,0.0778533,1.5913,46.11661,1.5913,0.4501987,1.5879,18.76885,1.59292,0.6225517,1.58833,0.1261436,1.5883,3.084491,1.59208,6.632491,1.5888,0.623651,1.59042,12.25477,1.5925,0.01319149,1.5875,0.006752784,1.5929,10.61239,1.5896,0.5568299,1.5913,4.15253,1.5913,28.48733,1.59,0.2103178,1.59,0.4529077,1.59333,1.713951,1.5888,-0.02622593,1.5871,0.05563195,1.5888,0.002237841,1.59083,0.1158181,1.5925,0.6847009,1.5875,5.476155,1.58958,0.01460486,1.5929,0.475875,1.59333,0.007891335,1.5917,1.84724,1.5933,0.01491894,1.5888,0.08009116,1.5871,0.05998985,1.5921,0.3723454,1.58917,0.01908054,1.58917,0.4890272,1.59125,0.01813829
1.59833,0.04342197,1.59542,0.01680344,1.5987,0.02457699,1.5975,74.10305,1.59583,0.02465551,1.59792,0.01417299,1.5996,0.1087512,1.59625,0.3832598,1.59667,0.2627697,1.595,2.00648,1.5938,15.51248,1.59708,0.00526089,1.5971,0.3695579,1.59583,43.94579,1.59417,0.183189,1.5979,49.7469,1.5979,0.4542425,1.5946,28.30971,1.59958,0.6266348,1.595,0.1297555,1.595,2.470145,1.59875,11.63096,1.5954,0.6290297,1.59708,9.187281,1.59917,0.01327001,1.5942,0.006517222,1.5996,8.078018,1.5962,0.5612663,1.5979,3.103925,1.5979,20.59089,1.5967,0.1706256,1.5967,0.3738373,1.6,1.686743,1.5954,-0.02171099,1.5938,0.0480547,1.5954,0.0003926037,1.5975,0.09803315,1.5992,0.6325239,1.59417,4.41051,1.59625,0.01535081,1.5996,0.4535751,1.6,0.009972135,1.5983,1.746969,1.6,0.03341058,1.5954,0.0688627,1.5938,0.04738727,1.5987,0.3764677,1.59583,0.01947315,1.59583,0.3889525,1.59792,0.04503165
1.605,0.04334345,1.60208,0.01680344,1.6054,0.02430217,1.60417,81.13443,1.6025,0.02528368,1.60458,0.01374113,1.6062,0.1179774,1.60292,0.3144363,1.60333,0.2679128,1.60167,1.480901,1.6004,23.43094,1.60375,0.00420086,1.6038,0.3725809,1.6025,51.10354,1.60083,0.468573,1.6046,49.12254,1.6046,0.4585219,1.6013,39.0146,1.60625,0.6307179,1.60167,0.1333675,1.6017,1.98681,1.60542,18.57557,1.6021,0.6341728,1.60375,7.120536,1.60583,0.01311296,1.6008,0.006399441,1.6062,6.364774,1.6029,0.5650746,1.6046,2.604612,1.6046,14.84191,1.6033,0.1396099,1.6033,0.3076835,1.60667,1.667074,1.6021,-0.006556482,1.6004,0.04165526,1.6021,-0.001217072,1.60417,0.08327125,1.6058,0.5943235,1.60083,3.597271,1.60292,0.01601823,1.6062,0.4368894,1.60667,0.01224924,1.605,1.673199,1.6067,0.09713016,1.6021,0.05971503,1.6004,0.03749366,1.6054,0.3805508,1.6025,0.01970871,1.6025,0.3136119,1.60458,0.1266932
1.61167,0.04291159,1.60875,0.01715678,1.6121,0.02402735,1.61083,86.21017,1.60917,0.02583333,1.61125,0.01354483,1.6129,0.1293629,1.60958,0.2606889,1.61,0.272467,1.60833,1.095521,1.6071,32.21278,1.61042,0.003611954,1.6104,0.3750151,1.60917,55.40711,1.6075,1.13741,1.6113,44.5586,1.6113,0.462762,1.6079,49.47176,1.61292,0.634801,1.60833,0.1369402,1.6083,1.611481,1.61208,27.15636,1.6087,0.6390804,1.61042,5.645799,1.6125,0.01275962,1.6075,0.006517222,1.6129,5.172947,1.6096,0.5682154,1.6113,2.307175,1.6113,10.92679,1.61,0.1154255,1.61,0.2530724,1.61333,1.664129,1.6087,0.0420086,1.6071,0.03631585,1.6087,-0.002473404,1.61083,0.07106128,1.6125,0.5659383,1.6075,2.944999,1.60958,0.01660714,1.6129,0.4246009,1.61333,0.01452634,1.6117,1.61737,1.6133,0.2836169,1.6087,0.05256964,1.6071,0.0299164,1.6121,0.3846339,1.60917,0.01990501,1.60917,0.2558991,1.61125,0.3424682
