Method 1_Time / min,Method 1_Absorbance / mAu,Method 2_Time / min,Method 2_Absorbance / mAu,Method 3_Time / min,Method 3_Absorbance / mAu,Method 4_Time / min,Method 4_Absorbance / mAu,Method 5_Time / min,Method 5_Absorbance / mAu,Method 6_Time / min,Method 6_Absorbance / mAu,Method 7_Time / min,Method 7_Absorbance / mAu,Method 8_Time / min,Method 8_Absorbance / mAu,Method 9_Time / min,Method 9_Absorbance / mAu,Method 10_Time / min,Method 10_Absorbance / mAu,Method 11_Time / min,Method 11_Absorbance / mAu,Method 12_Time / min,Method 12_Absorbance / mAu,Method 13_Time / min,Method 13_Absorbance / mAu,Method 14_Time / min,Method 14_Absorbance / mAu,Method 15_Time / min,Method 15_Absorbance / mAu,Method 16_Time / min,Method 16_Absorbance / mAu,Method 17_Time / min,Method 17_Absorbance / mAu,Method 18_Time / min,Method 18_Absorbance / mAu,Method 19_Time / min,Method 19_Absorbance / mAu,Method 20_Time / min,Method 20_Absorbance / mAu,Method 21_Time / min,Method 21_Absorbance / mAu,Method 22_Time / min,Method 22_Absorbance / mAu,Method 23_Time / min,Method 23_Absorbance / mAu,Method 24_Time / min,Method 24_Absorbance / mAu,Method 25_Time / min,Method 25_Absorbance / mAu,Method 26_Time / min,Method 26_Absorbance / mAu,Method 27_Time / min,Method 27_Absorbance / mAu,Method 28_Time / min,Method 28_Absorbance / mAu,Method 29_Time / min,Method 29_Absorbance / mAu,Method 30_Time / min,Method 30_Absorbance / mAu,Method 31_Time / min,Method 31_Absorbance / mAu,Method 32_Time / min,Method 32_Absorbance / mAu,Method 33_Time / min,Method 33_Absorbance / mAu,Method 34_Time / min,Method 34_Absorbance / mAu,Method 35_Time / min,Method 35_Absorbance / mAu,Method 36_Time / min,Method 36_Absorbance / mAu,Method 37_Time / min,Method 37_Absorbance / mAu,Method 38_Time / min,Method 38_Absorbance / mAu,Method 39_Time / min,Method 39_Absorbance / mAu,Method 40_Time / min,Method 40_Absorbance / mAu,Method 41_Time / min,Method 41_Absorbance / mAu,Method 42_Time / min,Method 42_Absorbance / mAu,Method 43_Time / min,Method 43_Absorbance / mAu,Method 44_Time / min,Method 44_Absorbance / mAu,Method 45_Time / min,Method 45_Absorbance / mAu,Method 46_Time / min,Method 46_Absorbance / mAu,Method 47_Time / min,Method 47_Absorbance / mAu,Method 48_Time / min,Method 48_Absorbance / mAu,Method 49_Time / min,Method 49_Absorbance / mAu,Method 50_Time / min,Method 50_Absorbance / mAu
0.99125,0.4081225,0.989583,71.966,0.988333,0.1736002,0.991667,0.0196536,0.991667,41.12703,0.98875,0.006884766,0.9875,0.01324917,0.9925,0.11496,0.9925,0.02641829,0.992917,0.3295881,0.989583,4.177812,0.993333,1.621883,0.99167,0.1310907,0.99208,0.01537064,0.99208,4.598143,0.99042,54.95776,0.990417,52.44794,0.9925,0.01276884,0.99083,0.7117327,0.99083,6.134887,0.987917,21.81638,0.98792,17.12938,0.98792,35.5145,0.98833,0.04242937,0.99167,0.1168008,0.99333,5.246512,0.99333,0.01080748,0.98875,0.02197521,0.990417,0.06060195,0.99042,15.76127,0.9925,0.02481718,0.9875,50.06854,0.992917,0.1853283,0.989583,0.06720652,0.99292,1.68989,0.99167,0.01420984,0.99,0.3460796,0.988333,0.01853283,0.987083,0.1564283,0.98708,0.8843321,0.9925,32.50414,0.9925,0.01957355,0.98917,64.5454,0.9875,5.904007,0.99292,0.06888768,0.98792,0.01513047,0.987917,0.07120929,0.99,14.49844,0.99167,32.97222,0.98875,0.07405126
0.997917,0.3389947,0.99625,69.4895,0.995,0.1440597,0.998333,0.01893311,0.998333,49.51423,0.995417,0.007645292,0.99417,0.01280887,0.999167,0.0983881,0.999167,0.03102147,0.999583,0.2713478,0.99625,2.588352,1,1.135026,0.99833,0.1172812,0.99875,0.01469017,0.99875,10.46717,0.99708,49.47397,0.997083,55.56466,0.99917,0.01204834,0.9975,0.5660318,0.9975,3.79879,0.994583,13.99104,0.99458,10.52517,0.99458,25.12471,0.995,0.0381464,0.99833,0.121284,1,3.299404,1,0.01024709,0.99542,0.02429682,0.997083,0.05792009,0.99708,9.6498,0.99917,0.02157493,0.994167,54.56917,0.999583,0.1591502,0.99625,0.06200292,0.99958,1.283649,0.99833,0.01404973,0.99667,0.2846771,0.995,0.01673158,0.99375,0.1332122,0.99375,0.6852343,0.99917,45.8262,0.99917,0.0177723,0.99583,60.24518,0.994167,3.627231,0.99958,0.06508505,0.99458,0.01509045,0.994583,0.06504502,0.99667,9.074722,0.99833,22.54557,0.995417,0.06264336
1.00458,0.2829158,1.00292,61.7915,1.00167,0.1201231,1.005,0.01837272,1.005,54.15401,1.00208,0.008565929,1.0008,0.01248864,1.00583,0.0848587,1.00583,0.06324378,1.00625,0.2236748,1.00292,1.673679,1.00667,0.843664,1.005,0.1453806,1.0054,0.01396967,1.0054,19.8238,1.0037,40.51577,1.00375,53.54879,1.0058,0.01092756,1.0042,0.4616796,1.0042,2.396699,1.00125,8.461257,1.0012,6.186122,1.0012,16.39487,1.0017,0.03442383,1.005,0.1266076,1.0067,2.164298,1.0067,0.009886844,1.0021,0.02633823,1.00375,0.05643907,1.0037,5.692741,1.0058,0.01897313,1.00083,53.94674,1.00625,0.1379755,1.00292,0.05792009,1.0063,1.046164,1.005,0.01416981,1.0033,0.235483,1.00167,0.01501039,1.00042,0.1229651,1.0004,0.544577,1.0058,57.66219,1.0058,0.01609114,1.0025,51.61965,1.00083,2.302554,1.0063,0.06184281,1.0012,0.01493033,1.00125,0.05972134,1.0033,5.582464,1.005,14.63065,1.00208,0.05267646
1.01125,0.2371241,1.00958,50.8779,1.00833,0.1007898,1.01167,0.0180525,1.01167,54.01535,1.00875,0.00908629,1.0075,0.01228851,1.0125,0.0738111,1.0125,0.2148287,1.01292,0.1842876,1.00958,1.150997,1.01333,0.6577353,1.0117,0.3445185,1.0121,0.01336925,1.0121,32.15546,1.0104,30.28604,1.01042,47.0079,1.0125,0.009486567,1.0108,0.3821845,1.0108,1.576331,1.00792,4.951908,1.0079,3.590966,1.0079,10.03331,1.0083,0.03146178,1.0117,0.1322515,1.0133,1.518691,1.0133,0.009566622,1.0088,0.02761912,1.01042,0.0557586,1.0104,3.339712,1.0125,0.0170518,1.0075,48.42272,1.01292,0.1207636,1.00958,0.05463782,1.0129,0.9001031,1.0117,0.01489031,1.01,0.1959356,1.00833,0.01380956,1.00708,0.1649542,1.0071,0.4390239,1.0125,65.60373,1.0125,0.01457009,1.0092,40.76754,1.0075,1.540747,1.0129,0.05916095,1.0079,0.01432992,1.00792,0.05515818,1.01,3.45307,1.0117,9.174511,1.00875,0.04399045
1.01792,0.199418,1.01625,38.9883,1.015,0.0853791,1.01833,0.01769225,1.01833,49.25117,1.01542,0.0092464,1.0142,0.01180817,1.01917,0.065045,1.01917,0.7529612,1.01958,0.151705,1.01625,0.8439842,1.02,0.5298067,1.0183,1.080588,1.0188,0.01292895,1.0188,45.84553,1.0171,20.80088,1.01708,37.66567,1.0192,0.007965514,1.0175,0.3191009,1.0175,1.096759,1.01458,2.901448,1.0146,2.137119,1.0146,5.898403,1.015,0.0289,1.0183,0.1380956,1.02,1.153839,1.02,0.009206373,1.0154,0.02785928,1.01708,0.05535832,1.0171,2.018197,1.0192,0.0177723,1.01417,39.50438,1.01958,0.1064337,1.01625,0.05175583,1.0196,0.8051573,1.0183,0.01625125,1.0167,0.1641536,1.015,0.01344931,1.01375,0.4101239,1.0137,0.3563667,1.0192,67.9632,1.0192,0.01308906,1.0158,29.88345,1.01417,1.095038,1.0196,0.05695943,1.0146,0.01340928,1.01458,0.05107535,1.0167,2.199603,1.0183,5.670805,1.01542,0.03638519
1.02458,0.1683165,1.02292,27.9108,1.02167,0.07273034,1.025,0.017332,1.025,41.1693,1.02208,0.009206373,1.0208,0.01104765,1.02583,0.0581202,1.02583,2.225901,1.02625,0.1247263,1.02292,0.6525317,1.02667,0.4356616,1.025,3.069525,1.0254,0.01244862,1.0254,58.59968,1.0237,13.26626,1.02375,27.66823,1.0258,0.006444461,1.0242,0.2679855,1.0242,0.8080393,1.02125,1.766102,1.0212,1.347132,1.0212,3.4381,1.0217,0.02693865,1.025,0.1440597,1.0267,0.9451342,1.0267,0.008766068,1.0221,0.02725887,1.02375,0.05495804,1.0237,1.293335,1.0258,0.03170194,1.02083,29.40736,1.02625,0.09478561,1.02292,0.049114,1.0263,0.7407527,1.025,0.01789239,1.0233,0.1384959,1.02167,0.01344931,1.02042,1.269639,1.0204,0.290361,1.0258,64.33009,1.0258,0.01180817,1.0225,20.5475,1.02083,0.8218889,1.0263,0.05511815,1.0212,0.01248864,1.02125,0.04735278,1.0233,1.472459,1.025,3.532085,1.02208,0.0299007
1.03125,0.1424986,1.02958,18.7384,1.02833,0.06204295,1.03167,0.01697175,1.03167,31.66984,1.02875,0.008766068,1.0275,0.01000693,1.0325,0.0525964,1.0325,5.406943,1.03292,0.1023909,1.02958,0.5236825,1.03333,0.3628512,1.0317,7.245776,1.0321,0.01220845,1.0321,67.99571,1.0304,7.988169,1.03042,18.77768,1.0325,0.005123547,1.0308,0.2261966,1.0308,0.6239919,1.02792,1.148435,1.0279,0.9124316,1.0279,2.059466,1.0283,0.02713879,1.0317,0.150304,1.0333,0.8235701,1.0333,0.008645985,1.0288,0.02625818,1.03042,0.0547579,1.0304,0.8888553,1.0325,0.106914,1.0275,20.14006,1.03292,0.08569932,1.02958,0.04687245,1.0329,0.6966822,1.0317,0.01969363,1.03,0.1177615,1.02833,0.01344931,1.02708,3.531645,1.0271,0.2373243,1.0325,55.80163,1.0325,0.01080748,1.0292,13.44134,1.0275,0.642925,1.0329,0.05367716,1.0279,0.01180817,1.02792,0.04387037,1.03,1.046204,1.0317,2.26873,1.02875,0.0244169
1.03792,0.1210038,1.03625,11.8883,1.035,0.05307674,1.03833,0.01677161,1.03833,22.52279,1.03542,0.007805403,1.0342,0.008966206,1.03917,0.0478731,1.03917,10.95907,1.03958,0.08441843,1.03625,0.4299776,1.04,0.3046909,1.0383,14.30394,1.0388,0.01268878,1.0388,72.10839,1.0371,4.656663,1.03708,11.91713,1.0392,0.004282965,1.0375,0.1918928,1.0375,0.4981048,1.03458,0.8029558,1.0346,0.6592964,1.0346,1.306464,1.035,0.03954737,1.0383,0.1572689,1.04,0.752721,1.04,0.008766068,1.0354,0.02485721,1.03708,0.05479793,1.0371,0.6498098,1.0392,0.405881,1.03417,12.85866,1.03958,0.07841428,1.03625,0.04503117,1.0396,0.6673419,1.0383,0.02201524,1.0367,0.1009098,1.035,0.01324917,1.03375,8.216327,1.0337,0.1946547,1.0392,44.58418,1.0392,0.01012701,1.0358,8.505968,1.03417,0.517198,1.0396,0.05247632,1.0346,0.01148795,1.03458,0.04070818,1.0367,0.7866245,1.0383,1.53174,1.03542,0.01997383
1.04458,0.1030313,1.04292,7.23761,1.04167,0.04583172,1.045,0.0166115,1.045,14.89847,1.04208,0.006364405,1.0408,0.007885458,1.04583,0.0440305,1.04583,18.96513,1.04625,0.07445154,1.04292,0.3578077,1.04667,0.2574982,1.045,24.17445,1.0454,0.01404973,1.0454,70.17001,1.0437,2.721044,1.04375,7.202025,1.0458,0.003962743,1.0442,0.1637534,1.0442,0.4060811,1.04125,0.595252,1.0413,0.4985051,1.0413,0.8888553,1.0417,0.1096759,1.045,0.1649142,1.0467,0.7135739,1.0467,0.008886151,1.0421,0.02321607,1.04375,0.05499807,1.0437,0.4964236,1.0458,1.327999,1.04083,7.798958,1.04625,0.07212993,1.04292,0.04339003,1.0462,0.6489692,1.045,0.02493726,1.0433,0.08706026,1.04167,0.01304903,1.04042,16.05812,1.0404,0.1602709,1.0458,33.08866,1.0458,0.009566622,1.0425,5.303231,1.04083,0.4234931,1.0462,0.05159571,1.0413,0.01132784,1.04125,0.03806635,1.0433,0.6190285,1.045,1.095919,1.04208,0.01641136
1.05125,0.0879809,1.04958,4.337,1.04833,0.04002771,1.05167,0.01625125,1.05167,9.26077,1.04875,0.004723269,1.0475,0.006964821,1.0525,0.0408683,1.0525,28.6622,1.05292,0.09558616,1.04958,0.3003279,1.05333,0.2186313,1.0517,35.82372,1.0521,0.0163313,1.0521,62.90762,1.0504,1.657187,1.05042,4.252864,1.0525,0.004002771,1.0508,0.1406974,1.0508,0.3353521,1.04792,0.4586775,1.0479,0.3872681,1.0479,0.6438457,1.0483,0.3912708,1.0517,0.1730798,1.0533,0.6958417,1.0533,0.009046262,1.0488,0.02149488,1.05042,0.05535832,1.0504,0.3898699,1.0525,3.572353,1.0475,4.607669,1.05292,0.06648602,1.04958,0.04202909,1.0529,0.6389223,1.0517,0.02853976,1.05,0.07573242,1.04833,0.01268878,1.04708,26.89482,1.0471,0.1323716,1.0525,23.08154,1.0525,0.009126317,1.0492,3.32314,1.0475,0.3507228,1.0529,0.05251635,1.0479,0.01144792,1.04792,0.03618505,1.05,0.5034685,1.0517,0.8275728,1.04875,0.01356939
1.05792,0.07549226,1.05625,2.64439,1.055,0.03514433,1.05833,0.01581094,1.05833,5.508573,1.05542,0.003362327,1.0542,0.006164267,1.05917,0.0378262,1.05917,38.56493,1.05958,0.2424078,1.05625,0.2536156,1.06,0.1865691,1.0583,47.47534,1.0588,0.0196536,1.0588,52.22307,1.0571,1.08335,1.05708,2.535235,1.0592,0.004042798,1.0575,0.1218043,1.0575,0.2789931,1.05458,0.3621707,1.0546,0.3056115,1.0546,0.4874174,1.055,1.261633,1.0583,0.1817658,1.06,0.6938403,1.06,0.009366483,1.0554,0.01977369,1.05708,0.05591871,1.0571,0.3114556,1.0592,7.96071,1.05417,2.734133,1.05958,0.06172272,1.05625,0.04122854,1.0596,0.6354399,1.0583,0.03274266,1.0567,0.06656608,1.055,0.01188823,1.05375,39.43854,1.0537,0.1098761,1.0592,15.35483,1.0592,0.008886151,1.0558,2.136799,1.05417,0.2927627,1.0596,0.06564544,1.0546,0.01164806,1.05458,0.03562466,1.0567,0.4191301,1.0583,0.6519313,1.05542,0.01116773
1.06458,0.06520513,1.06292,1.69317,1.06167,0.03126164,1.065,0.01525056,1.065,3.228395,1.06208,0.002281579,1.0608,0.005683934,1.06583,0.0349042,1.06583,46.85275,1.06625,0.7913077,1.06292,0.215229,1.06667,0.1598306,1.065,57.05589,1.0654,0.02465707,1.0654,40.38696,1.0637,0.7652897,1.06375,1.577332,1.0658,0.004042798,1.0642,0.1066338,1.0642,0.2332815,1.06125,0.2907613,1.0613,0.2443692,1.0613,0.3787822,1.0617,3.384343,1.065,0.1909322,1.0667,0.7041674,1.0667,0.009686705,1.0621,0.01837272,1.06375,0.05687937,1.0637,0.2518543,1.0658,14.98081,1.06083,1.682164,1.06625,0.05731968,1.06292,0.04110846,1.0662,0.6376013,1.065,0.0377061,1.0633,0.05928103,1.06167,0.01092756,1.06042,51.58339,1.0604,0.0917435,1.0658,9.902174,1.0658,0.00872604,1.0625,1.435273,1.06083,0.2459302,1.0662,0.1405773,1.0613,0.01180817,1.06125,0.0395874,1.0633,0.3549657,1.065,0.528726,1.06208,0.009046262
1.07125,0.05703948,1.06958,1.15768,1.06833,0.02829959,1.07167,0.01461011,1.07167,1.936661,1.06875,0.001481025,1.0675,0.005563851,1.0725,0.0322223,1.0725,51.84477,1.07292,2.314762,1.06958,0.183447,1.07333,0.1376153,1.0717,62.7221,1.0721,0.03158186,1.0721,29.28535,1.0704,0.5761588,1.07042,1.047165,1.0725,0.003762604,1.0708,0.09734738,1.0708,0.1958556,1.06792,0.2364437,1.0679,0.1983773,1.0679,0.2988869,1.0683,7.554429,1.0717,0.2014595,1.0733,0.7246616,1.0733,0.009926871,1.0688,0.017332,1.07042,0.05812023,1.0704,0.2059426,1.0725,24.31175,1.0675,1.099081,1.07292,0.05295666,1.06958,0.04154876,1.0729,0.6441259,1.0717,0.04330998,1.07,0.05347702,1.06833,0.01012701,1.06708,61.00339,1.0671,0.0768532,1.0725,6.304044,1.0725,0.008405819,1.0692,1.016624,1.0675,0.2077038,1.0729,0.4500315,1.0679,0.0118482,1.06792,0.06596566,1.07,0.3047309,1.0717,0.4364621,1.06875,0.007285043
1.07792,0.05063505,1.07625,0.842583,1.075,0.02561773,1.07833,0.01380956,1.07833,1.231693,1.07542,0.00104072,1.0742,0.00576399,1.07917,0.0299007,1.07917,52.49338,1.07958,5.635341,1.07625,0.1569887,1.08,0.1194027,1.0783,63.41357,1.0788,0.04054807,1.0788,20.05536,1.0771,0.4533538,1.07708,0.7437148,1.0792,0.0033223,1.0775,0.1103964,1.0775,0.164754,1.07458,0.1946547,1.0746,0.163193,1.0746,0.2395658,1.075,14.27672,1.0783,0.2212732,1.08,0.7535216,1.08,0.01032715,1.0754,0.0166115,1.07708,0.05936109,1.0771,0.1701578,1.0792,34.70046,1.07417,0.7677715,1.07958,0.04855361,1.07625,0.04230929,1.0796,0.6538126,1.0783,0.04947425,1.0767,0.04895389,1.075,0.00960665,1.07375,65.78125,1.0737,0.06448464,1.0792,4.046441,1.0792,0.007845431,1.0758,0.7581648,1.07417,0.1763621,1.0796,1.434233,1.0746,0.01188823,1.07458,0.1871696,1.0767,0.2647833,1.0783,0.3641721,1.07542,0.005723962
1.08458,0.04563159,1.08292,0.642605,1.08167,0.02313601,1.085,0.013009,1.085,0.843704,1.08208,0.001280887,1.0808,0.006164267,1.08583,0.0277392,1.08583,48.7708,1.08625,11.49596,1.08292,0.1345732,1.08667,0.1045524,1.085,59.23568,1.0854,0.05131552,1.0854,13.09094,1.0837,0.3670541,1.08375,0.5573058,1.0858,0.002841967,1.0842,0.2171103,1.0842,0.1386159,1.08125,0.1625925,1.0813,0.135854,1.0813,0.2031006,1.0817,23.30937,1.085,0.2944038,1.0867,0.7890662,1.0867,0.01132784,1.0821,0.015891,1.08375,0.06080209,1.0837,0.1417381,1.0858,44.28437,1.08083,0.5675128,1.08625,0.04427064,1.08292,0.04343006,1.0862,0.6659009,1.085,0.05631898,1.0833,0.04567161,1.08167,0.009166345,1.08042,64.98398,1.0804,0.05419752,1.0858,2.681336,1.0858,0.00716496,1.0825,0.5896482,1.08083,0.1504642,1.0862,3.90014,1.0813,0.0118482,1.08125,0.6191486,1.0833,0.2330413,1.085,0.306292,1.08208,0.004443075
1.09125,0.04150873,1.08958,0.504829,1.08833,0.0210946,1.09167,0.01228851,1.09167,0.6174674,1.08875,0.002041413,1.0875,0.00628435,1.0925,0.0255777,1.0925,41.70295,1.09292,20.08714,1.08958,0.1154799,1.09333,0.09238395,1.0917,51.39818,1.0921,0.06392425,1.0921,8.250231,1.0904,0.3037302,1.09042,0.4328196,1.0925,0.002641829,1.0908,0.6363605,1.0908,0.117041,1.08792,0.1379355,1.0879,0.1144392,1.0879,0.2226741,1.0883,33.51216,1.0917,0.587967,1.0933,0.8302547,1.0933,0.01304903,1.0888,0.01529058,1.09042,0.06440458,1.0904,0.1186021,1.0925,51.13488,1.0875,0.4359418,1.09292,0.04050804,1.08958,0.04547148,1.0929,0.6802309,1.0917,0.06376414,1.09,0.04343006,1.08833,0.008926179,1.08708,59.02141,1.0871,0.04603186,1.0925,1.874057,1.0925,0.006444461,1.0892,0.4726071,1.0875,0.1291294,1.0929,8.863255,1.0879,0.01164806,1.08792,1.832949,1.09,0.207984,1.0917,0.2592995,1.08875,0.004162882
1.09792,0.03798629,1.09625,0.403279,1.095,0.01969363,1.09833,0.01176815,1.09833,0.4732876,1.09542,0.002641829,1.0942,0.006244322,1.09917,0.0238165,1.09917,32.94821,1.09958,30.75777,1.09625,0.09918866,1.1,0.08221691,1.0983,41.69754,1.0987,0.07841428,1.0987,5.111338,1.0971,0.2611007,1.09708,0.3434377,1.0992,0.002641829,1.0975,1.854964,1.0975,0.09942882,1.09458,0.1186021,1.0946,0.09774766,1.0946,0.4212116,1.095,43.11348,1.0983,1.553635,1.1,0.876967,1.1,0.01553075,1.0954,0.01493033,1.09708,0.08273727,1.0971,0.09954891,1.0992,53.80088,1.09417,0.3427573,1.09958,0.03702563,1.09625,0.05351704,1.0996,0.6966822,1.0983,0.07180971,1.0967,0.04178893,1.095,0.008766068,1.09375,49.50923,1.0938,0.03942729,1.0992,1.397888,1.0992,0.005723962,1.0958,0.3867477,1.09417,0.1115972,1.0996,17.05372,1.0946,0.01152798,1.09458,4.564079,1.0967,0.1885305,1.0983,0.2207528,1.09542,0.01008698
1.10458,0.03466399,1.10292,0.325185,1.10167,0.01865291,1.105,0.0114079,1.105,0.3728981,1.10208,0.00280194,1.1008,0.006164267,1.10583,0.0224155,1.10583,24.17165,1.10625,42.08485,1.10292,0.08589946,1.10667,0.07373104,1.105,31.86394,1.1054,0.09454544,1.1054,3.186045,1.1038,0.2617011,1.10375,0.2761912,1.1058,0.002641829,1.1042,4.642213,1.1042,0.08525902,1.10125,0.1031914,1.1013,0.08453852,1.1013,1.11189,1.1017,50.21524,1.105,4.044159,1.1067,0.9320452,1.1067,0.01905319,1.1021,0.01477022,1.10375,0.1706781,1.1038,0.08397813,1.1058,51.75775,1.10083,0.273069,1.10625,0.0339435,1.10292,0.09250403,1.1062,0.7145346,1.105,0.08037564,1.1033,0.04050804,1.10167,0.008525902,1.10042,38.61681,1.1004,0.03410361,1.1058,1.111209,1.1058,0.005083519,1.1025,0.3212624,1.10083,0.09746747,1.1062,28.35475,1.1013,0.01176815,1.10125,9.565982,1.1033,0.1736802,1.105,0.1887306,1.10208,0.04603186
1.11125,0.03138172,1.10958,0.263663,1.10833,0.01773227,1.11167,0.01108767,1.11167,0.2980863,1.10875,0.002761912,1.1075,0.005804018,1.1125,0.0210946,1.1125,16.56891,1.11292,52.20746,1.10958,0.07737356,1.11333,0.06652605,1.1117,23.11552,1.1121,0.1121176,1.1121,2.048578,1.1104,0.405961,1.11042,0.2244754,1.1125,0.002922023,1.1108,9.806068,1.1108,0.07409129,1.10792,0.09090292,1.1079,0.07417134,1.1079,2.869666,1.1083,53.32807,1.1117,9.135163,1.1133,1.020867,1.1133,0.02377646,1.1087,0.01465014,1.11042,0.5095127,1.1104,0.07148949,1.1125,45.6273,1.1075,0.2195119,1.11292,0.03114156,1.10958,0.2588192,1.1129,0.7333877,1.1117,0.08950195,1.11,0.03906704,1.10833,0.008045569,1.10708,28.26789,1.1071,0.02994072,1.1125,0.9312446,1.1125,0.004563159,1.1092,0.2698668,1.1075,0.08629974,1.1129,41.57482,1.1079,0.01208837,1.10792,17.13994,1.11,0.1627927,1.1117,0.1619921,1.10875,0.1992579
1.11792,0.02817951,1.11625,0.214428,1.115,0.01729197,1.11833,0.01088754,1.11833,0.2404865,1.11542,0.002721884,1.1142,0.00524363,1.11917,0.0198137,1.11917,10.70457,1.11958,59.28476,1.11625,0.08601954,1.12,0.06028173,1.1183,16.04495,1.1187,0.1310507,1.1187,1.385119,1.1171,0.9797582,1.11708,0.1880101,1.1192,0.003602494,1.1175,17.73832,1.1175,0.0676068,1.11458,0.08145638,1.1146,0.06624586,1.1146,6.42817,1.115,51.83064,1.1183,17.56848,1.12,1.274242,1.12,0.02966053,1.1154,0.01449003,1.11708,1.541907,1.1171,0.06152259,1.1192,36.97255,1.11417,0.1782434,1.11958,0.02853976,1.11625,0.8282533,1.1196,0.7532414,1.1183,0.09906858,1.1167,0.0377061,1.115,0.00732507,1.11375,19.64044,1.1138,0.02649834,1.1192,0.811922,1.1192,0.00436302,1.1158,0.2288384,1.11417,0.07765375,1.1196,54.67092,1.1146,0.01232853,1.11458,26.73951,1.1167,0.1552675,1.1183,0.1397768,1.11542,0.709371
1.12458,0.02501732,1.12292,0.174801,1.12167,0.01717189,1.125,0.01076745,1.125,0.1967362,1.12208,0.002641829,1.1208,0.004803325,1.12583,0.0192533,1.12583,6.606373,1.12625,62.0078,1.12292,0.166155,1.12667,0.05499807,1.125,10.74316,1.1254,0.1510646,1.1254,0.9912862,1.1238,2.552647,1.12375,0.1812855,1.1258,0.004443075,1.1242,28.03433,1.1242,0.07717342,1.12125,0.07429142,1.1213,0.06040181,1.1213,12.33318,1.1217,46.21111,1.125,29.1471,1.1267,2.133997,1.1267,0.0365453,1.1221,0.01432992,1.12375,4.049243,1.1238,0.05355707,1.1258,27.68592,1.12083,0.1465014,1.12625,0.02617812,1.12292,2.380768,1.1262,0.7742559,1.125,0.1088353,1.1233,0.03662535,1.12167,0.006564544,1.12042,13.11648,1.1204,0.02365637,1.1258,0.7285443,1.1258,0.00436302,1.1225,0.1959356,1.12083,0.07124932,1.1262,65.25709,1.1213,0.01240859,1.12125,36.95738,1.1233,0.1507443,1.125,0.1209237,1.12208,2.063749
1.13125,0.02213532,1.12958,0.142779,1.12833,0.017332,1.13167,0.01072743,1.13167,0.1703979,1.12875,0.002361635,1.1275,0.004843353,1.1325,0.0238165,1.1325,3.974551,1.13292,60.03015,1.12958,0.4869371,1.13333,0.0507151,1.1317,7.005409,1.1321,0.1721592,1.1321,0.7465568,1.1304,5.901885,1.13042,0.2670248,1.1325,0.005043491,1.1308,39.44498,1.1308,0.1524655,1.12792,0.06860749,1.1279,0.05615887,1.1279,20.51536,1.1283,37.90592,1.1317,42.54113,1.1333,4.571885,1.1333,0.04475098,1.1287,0.01436995,1.13042,8.981297,1.1304,0.04699253,1.1325,19.31597,1.1275,0.1222846,1.13292,0.0239766,1.12958,5.79281,1.1329,0.7964313,1.1317,0.1188022,1.13,0.03590485,1.12833,0.005884073,1.12708,8.530145,1.1271,0.0210946,1.1325,0.6676221,1.1325,0.004443075,1.1292,0.1694373,1.1275,0.06696635,1.1329,71.23575,1.1279,0.01264876,1.12792,45.90694,1.13,0.1494234,1.1317,0.1047525,1.12875,4.977966
1.13792,0.01937341,1.13625,0.116721,1.135,0.01741205,1.13833,0.01056731,1.13833,0.1896112,1.13542,0.00244169,1.1342,0.005163574,1.13917,0.0526765,1.13917,2.396659,1.13958,54.06727,1.13625,1.437475,1.14,0.04731275,1.1383,4.505279,1.1387,0.1942144,1.1387,0.5847247,1.1371,11.65415,1.13708,0.6261534,1.1392,0.00540374,1.1375,50.15484,1.1375,0.4510722,1.13458,0.06392425,1.1346,0.05303671,1.1346,30.08807,1.135,28.74314,1.1383,55.5906,1.14,9.92519,1.14,0.05451774,1.1354,0.01533061,1.13708,16.9894,1.1371,0.04150873,1.1392,12.69847,1.13417,0.1035117,1.13958,0.02189516,1.13625,11.94119,1.1396,0.8194872,1.1383,0.1289693,1.1367,0.03530444,1.135,0.005363713,1.13375,5.47551,1.1338,0.01889308,1.1392,0.6219105,1.1392,0.004603186,1.1358,0.1479424,1.13417,0.06452466,1.1396,71.44962,1.1346,0.013009,1.13458,51.76803,1.1367,0.1552274,1.1383,0.09082287,1.13542,10.13594
1.14458,0.01669155,1.14292,0.0955862,1.14167,0.01737202,1.145,0.01032715,1.145,0.3541652,1.14208,0.005443768,1.1408,0.005643907,1.14583,0.1732,1.14583,1.494154,1.14625,45.57263,1.14292,3.667779,1.14667,0.04459087,1.145,2.904651,1.1454,0.2175106,1.1454,0.4704857,1.1438,19.81075,1.14375,1.642337,1.1458,0.005723962,1.1442,58.23863,1.1442,1.342649,1.14125,0.06008159,1.1413,0.0507151,1.1413,39.51139,1.1417,20.29205,1.145,65.85907,1.1467,19.11079,1.1467,0.06596566,1.1421,0.0225356,1.14375,27.92233,1.1438,0.03694557,1.1458,7.984167,1.14083,0.08874143,1.14625,0.01997383,1.14292,21.19651,1.1462,0.8431436,1.145,0.1392164,1.1433,0.0343838,1.14167,0.005203602,1.14042,3.520357,1.1404,0.01721191,1.1458,0.5872865,1.1458,0.004843353,1.1425,0.1304903,1.14083,0.06360403,1.1462,66.10124,1.1413,0.01324917,1.14125,53.30866,1.1433,0.1891709,1.145,0.07893464,1.14208,17.75017
